evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
56 km al S de Mina Collahuasi,-21.302 ,-68.828,2024-09-03,18:29:25,2024-09-03,22:29:25,110,km,3.4,Ml
28 km al S de Pozo Almonte,-20.503 ,-69.857,2024-09-03,17:24:41,2024-09-03,21:24:41,86,km,2.8,Ml
41 km al O de Pichidangui,-32.165 ,-71.964,2024-09-03,15:35:21,2024-09-03,19:35:21,9,km,3.2,Ml
120 km al E de Paihuano,-30.479 ,-69.383,2024-09-03,14:00:06,2024-09-03,18:00:06,10,km,2.9,Ml
61 km al SO de OllagÃ¼e,-21.527 ,-68.743,2024-09-03,10:44:37,2024-09-03,14:44:37,106,km,3.1,Ml
45 km al O de Pichidangui,-32.125 ,-72.003,2024-09-03,10:33:34,2024-09-03,14:33:34,24,km,2.7,Ml
85 km al S de Socaire,-24.319 ,-67.640,2024-09-03,07:01:02,2024-09-03,11:01:02,187,km,3.5,Ml
86 km al O de San Antonio de los Cobres,-23.947 ,-67.111,2024-09-03,05:49:36,2024-09-03,09:49:36,205,km,3.3,Ml
32 km al NO de Quintero,-32.575 ,-71.765,2024-09-03,04:01:31,2024-09-03,08:01:31,34,km,3.1,Ml
162 km al E de San Pedro de Atacama,-22.478 ,-66.694,2024-09-03,02:52:35,2024-09-03,06:52:35,288,km,3.4,Ml
151 km al E de San Pedro de Atacama,-22.616 ,-66.760,2024-09-03,01:29:40,2024-09-03,05:29:40,306,km,3.6,Ml
86 km al SO de Isla Guamblin,-45.311 ,-75.965,2024-09-02,21:21:45,2024-09-03,01:21:45,10,km,5.0,Mw
11 km al SE de Putre,-18.277 ,-69.504,2024-09-02,20:38:00,2024-09-03,00:38:00,116,km,3.1,Ml
33 km al N de Calama,-22.179 ,-68.864,2024-09-02,20:16:37,2024-09-03,00:16:37,125,km,3.1,Ml
