evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
47 km al S de Mina Collahuasi,-21.247 ,-68.715,2024-09-18,20:52:30,2024-09-18,23:52:30,103,km,2.9,Ml
36 km al O de Pichidangui,-32.258 ,-71.889,2024-09-18,18:39:40,2024-09-18,21:39:40,27,km,2.8,Ml
40 km al O de Mina Collahuasi,-20.854 ,-69.044,2024-09-18,15:39:05,2024-09-18,18:39:05,100,km,2.9,Ml
46 km al S de Pica,-20.890 ,-69.234,2024-09-18,15:13:52,2024-09-18,18:13:52,109,km,2.6,Ml
47 km al SO de Mina Collahuasi,-21.059 ,-69.033,2024-09-18,15:07:01,2024-09-18,18:07:01,117,km,3.7,Ml
102 km al O de San Antonio de los Cobres,-24.351 ,-67.318,2024-09-18,15:02:32,2024-09-18,18:02:32,181,km,3.5,Ml
24 km al N de Calama,-22.255 ,-68.913,2024-09-18,14:53:52,2024-09-18,17:53:52,112,km,2.5,Ml
59 km al NE de Mina Collahuasi,-20.608 ,-68.143,2024-09-18,14:22:06,2024-09-18,17:22:06,15,km,2.9,Ml
41 km al NE de Quillagua,-21.405 ,-69.245,2024-09-18,13:50:01,2024-09-18,16:50:01,82,km,2.5,Ml
32 km al SO de Mina Collahuasi,-20.982 ,-68.922,2024-09-18,12:47:31,2024-09-18,15:47:31,112,km,3.5,Ml
38 km al S de OllagÃ¼e,-21.555 ,-68.358,2024-09-18,10:53:08,2024-09-18,13:53:08,135,km,3.6,Ml
61 km al E de Mina Collahuasi,-20.678 ,-68.094,2024-09-18,10:38:09,2024-09-18,13:38:09,170,km,2.8,Ml
30 km al S de Huasco,-28.723 ,-71.303,2024-09-18,10:30:43,2024-09-18,13:30:43,52,km,2.7,Ml
36 km al SO de OllagÃ¼e,-21.482 ,-68.467,2024-09-18,09:56:58,2024-09-18,12:56:58,144,km,2.9,Ml
28 km al NE de Mina La Escondida,-24.108 ,-68.847,2024-09-18,08:52:15,2024-09-18,11:52:15,136,km,3.0,Ml
46 km al SO de Mina Collahuasi,-21.116 ,-68.968,2024-09-18,07:12:07,2024-09-18,10:12:07,110,km,2.9,Ml
32 km al NO de Los Vilos,-31.762 ,-71.797,2024-09-18,06:57:37,2024-09-18,09:57:37,60,km,3.5,Ml
25 km al O de Mina Collahuasi,-20.844 ,-68.895,2024-09-18,06:38:41,2024-09-18,09:38:41,104,km,2.8,Ml
131 km al O de ValparaÃ­so,-32.611 ,-72.917,2024-09-18,05:40:23,2024-09-18,08:40:23,20,km,3.1,Ml
35 km al SO de Pica,-20.780 ,-69.467,2024-09-18,03:12:56,2024-09-18,06:12:56,98,km,3.1,Ml
20 km al N de Quintero,-32.593 ,-71.554,2024-09-18,02:19:20,2024-09-18,05:19:20,34,km,3.1,Ml
21 km al N de Quintero,-32.593 ,-71.557,2024-09-18,02:15:59,2024-09-18,05:15:59,34,km,3.5,Ml
21 km al SE de Los Andes,-32.924 ,-70.403,2024-09-17,23:28:20,2024-09-18,02:28:20,106,km,3.0,Ml
2 km al SO de San Pedro de Atacama,-22.933 ,-68.208,2024-09-17,21:38:40,2024-09-18,00:38:40,182,km,3.0,Ml
