evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
23 km al SO de Tocopilla,-22.185 ,-70.403,2024-09-15,20:46:22,2024-09-15,23:46:22,33,km,2.8,Ml
64 km al SE de Socaire,-24.099 ,-67.600,2024-09-15,20:11:12,2024-09-15,23:11:12,206,km,2.9,Ml
46 km al NO de Quintero,-32.539 ,-71.933,2024-09-15,19:20:37,2024-09-15,22:20:37,37,km,2.6,Ml
46 km al SE de Quillagua,-22.010 ,-69.290,2024-09-15,17:42:13,2024-09-15,20:42:13,86,km,2.7,Ml
150 km al O de ConstituciÃ³n,-35.246 ,-74.065,2024-09-15,15:01:44,2024-09-15,18:01:44,27,km,2.7,Ml
78 km al O de Los Vilos,-31.857 ,-72.339,2024-09-15,14:39:20,2024-09-15,17:39:20,37,km,3.2,Ml
52 km al O de Socaire,-23.500 ,-68.386,2024-09-15,14:05:21,2024-09-15,17:05:21,158,km,3.4,Ml
82 km al SE de Socaire,-24.076 ,-67.290,2024-09-15,13:17:04,2024-09-15,16:17:04,221,km,2.7,Ml
28 km al SO de Temuco,-38.934 ,-72.798,2024-09-15,13:05:54,2024-09-15,16:05:54,63,km,2.9,Ml
22 km al O de CamiÃ±a,-19.343 ,-69.634,2024-09-15,12:56:44,2024-09-15,15:56:44,92,km,3.0,Ml
49 km al SO de OllagÃ¼e,-21.623 ,-68.456,2024-09-15,11:46:44,2024-09-15,14:46:44,134,km,3.0,Ml
20 km al O de Visviri,-17.571 ,-69.669,2024-09-15,10:17:32,2024-09-15,13:17:32,146,km,3.6,Ml
52 km al NO de Carrizal Bajo,-27.809 ,-71.576,2024-09-15,09:35:08,2024-09-15,12:35:08,35,km,3.0,Ml
63 km al S de Patache,-21.370 ,-70.253,2024-09-15,09:20:17,2024-09-15,12:20:17,31,km,2.9,Ml
19 km al NE de Calama,-22.359 ,-68.784,2024-09-15,07:15:44,2024-09-15,10:15:44,122,km,2.5,Ml
39 km al E de Los Andes,-32.721 ,-70.202,2024-09-15,06:37:50,2024-09-15,09:37:50,140,km,2.8,Ml
21 km al SO de VichuquÃ©n,-35.004 ,-72.167,2024-09-15,05:46:37,2024-09-15,08:46:37,60,km,2.8,Ml
99 km al S de Puerto Natales,-52.615 ,-72.664,2024-09-15,04:51:54,2024-09-15,07:51:54,16,km,3.3,Ml
56 km al E de Mina Collahuasi,-20.694 ,-68.139,2024-09-15,00:24:42,2024-09-15,03:24:42,180,km,2.5,Ml
30 km al S de Parque Fray Jorge,-30.921 ,-71.576,2024-09-14,22:14:08,2024-09-15,01:14:08,72,km,2.8,Ml
