evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al O de OllagÃ¼e,-21.223 ,-68.542,2024-09-06,18:36:28,2024-09-06,22:36:28,135,km,2.7,Ml
16 km al E de San Fernando,-34.591 ,-70.815,2024-09-06,17:26:29,2024-09-06,21:26:29,109,km,3.2,Ml
67 km al SE de CamiÃ±a,-19.869 ,-69.190,2024-09-06,16:29:42,2024-09-06,20:29:42,101,km,2.7,Ml
149 km al NO de BahÃ­a Mansa,-39.655 ,-74.994,2024-09-06,15:27:20,2024-09-06,19:27:20,29,km,3.0,Ml
35 km al SO de OllagÃ¼e,-21.455 ,-68.483,2024-09-06,14:00:19,2024-09-06,18:00:19,123,km,2.6,Ml
30 km al O de Calama,-22.482 ,-69.226,2024-09-06,10:43:59,2024-09-06,14:43:59,102,km,2.7,Ml
10 km al SO de Parque Fray Jorge,-30.729 ,-71.758,2024-09-06,09:21:42,2024-09-06,13:21:42,25,km,2.5,Ml
91 km al E de Alto del Carmen,-28.689 ,-69.556,2024-09-06,06:12:56,2024-09-06,10:12:56,128,km,5.7,Mww
68 km al O de Los Vilos,-31.828 ,-72.225,2024-09-06,06:09:40,2024-09-06,10:09:40,30,km,3.7,Ml
40 km al S de Alto del Carmen,-29.118 ,-70.479,2024-09-06,05:06:06,2024-09-06,09:06:06,92,km,2.8,Ml
85 km al O de San Antonio de los Cobres,-24.356 ,-67.145,2024-09-06,03:41:41,2024-09-06,07:41:41,220,km,4.4,Mw
49 km al S de Mina Collahuasi,-21.256 ,-68.770,2024-09-06,02:30:58,2024-09-06,06:30:58,127,km,4.0,Ml
9 km al S de Navidad,-34.031 ,-71.820,2024-09-06,02:26:23,2024-09-06,06:26:23,45,km,2.7,Ml
20 km al O de Arica,-18.511 ,-70.508,2024-09-06,02:03:13,2024-09-06,06:03:13,39,km,2.7,Ml
23 km al NE de TirÃºa,-38.187 ,-73.326,2024-09-06,01:20:22,2024-09-06,05:20:22,32,km,2.9,Ml
54 km al N de Pica,-20.033 ,-69.168,2024-09-05,22:39:16,2024-09-06,02:39:16,96,km,2.7,Ml
