evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
102 km al O de Caldera,-27.263 ,-71.832,2024-09-27,17:58:56,2024-09-27,20:58:56,29,km,3.0,Ml
43 km al N de San Pedro de Atacama,-22.533 ,-68.154,2024-09-27,15:59:09,2024-09-27,18:59:09,193,km,4.2,Ml
106 km al O de Caldera,-27.250 ,-71.870,2024-09-27,15:49:36,2024-09-27,18:49:36,33,km,3.7,Ml
26 km al NE de VichuquÃ©n,-34.706 ,-71.803,2024-09-27,11:14:39,2024-09-27,14:14:39,40,km,3.8,Ml
109 km al O de Caldera,-27.250 ,-71.902,2024-09-27,08:54:45,2024-09-27,11:54:45,33,km,3.0,Ml
84 km al SE de Socaire,-24.029 ,-67.216,2024-09-27,05:22:05,2024-09-27,08:22:05,210,km,4.1,Ml
75 km al S de OllagÃ¼e,-21.871 ,-68.460,2024-09-27,05:17:18,2024-09-27,08:17:18,141,km,4.3,Ml
14 km al NO de Punta de Choros,-29.159 ,-71.570,2024-09-27,04:04:01,2024-09-27,07:04:01,42,km,3.1,Ml
65 km al O de OllagÃ¼e,-21.404 ,-68.854,2024-09-27,01:12:52,2024-09-27,04:12:52,102,km,2.9,Ml
36 km al SO de Pichidangui,-32.334 ,-71.835,2024-09-27,00:29:52,2024-09-27,03:29:52,41,km,2.7,Ml
