evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
15 km al S de Cuya,-19.290 ,-70.203,2024-09-17,19:15:16,2024-09-17,22:15:16,54,km,3.4,Ml
23 km al NE de Huasco,-28.361 ,-71.022,2024-09-17,18:40:58,2024-09-17,21:40:58,62,km,3.1,Ml
38 km al S de Mina Collahuasi,-21.170 ,-68.704,2024-09-17,16:07:19,2024-09-17,19:07:19,118,km,2.7,Ml
13 km al SO de Farellones,-33.434 ,-70.413,2024-09-17,15:20:12,2024-09-17,18:20:12,102,km,3.4,Ml
39 km al O de Mina Collahuasi,-20.766 ,-69.031,2024-09-17,13:53:28,2024-09-17,16:53:28,100,km,2.7,Ml
32 km al S de Melipilla,-33.960 ,-71.316,2024-09-17,10:20:26,2024-09-17,13:20:26,71,km,3.6,Ml
18 km al O de Entre Lagos,-40.667 ,-72.815,2024-09-17,10:02:55,2024-09-17,13:02:55,64,km,3.3,Ml
32 km al SO de Taltal,-25.547 ,-70.764,2024-09-17,06:58:23,2024-09-17,09:58:23,51,km,3.0,Ml
54 km al SO de Tocopilla,-22.314 ,-70.665,2024-09-17,01:25:24,2024-09-17,04:25:24,50,km,4.0,Ml
149 km al E de El Salvador,-26.082 ,-68.143,2024-09-17,00:06:24,2024-09-17,03:06:24,165,km,3.5,Ml
40 km al E de Putre,-18.316 ,-69.207,2024-09-16,21:27:34,2024-09-17,00:27:34,119,km,3.0,Ml
