evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
52 km al NO de Mina La Escondida.,-23.839 ,-69.259,2024-02-04,20:46:22,2024-02-04,23:46:22,87,km,3.2,Ml
16 km al SO de Los Vilos,-32.029 ,-71.612,2024-02-04,18:41:24,2024-02-04,21:41:24,33,km,2.5,Ml
25 km al NE de Socaire,-23.392 ,-67.775,2024-02-04,18:33:55,2024-02-04,21:33:55,160,km,2.6,Ml
52 km al SO de OllagÃ¼e,-21.638 ,-68.490,2024-02-04,18:30:09,2024-02-04,21:30:09,130,km,2.5,Ml
64 km al S de Pica,-21.065 ,-69.370,2024-02-04,15:07:35,2024-02-04,18:07:35,88,km,3.0,Ml
49 km al E de OllagÃ¼e,-21.282 ,-67.789,2024-02-04,14:26:23,2024-02-04,17:26:23,196,km,3.3,Ml
65 km al S de Socaire,-24.149 ,-67.691,2024-02-04,13:55:44,2024-02-04,16:55:44,240,km,2.6,Ml
24 km al O de Tongoy,-30.287 ,-71.739,2024-02-04,11:39:32,2024-02-04,14:39:32,38,km,2.9,Ml
24 km al SO de Tongoy,-30.443 ,-71.626,2024-02-04,11:32:22,2024-02-04,14:32:22,32,km,2.5,Ml
37 km al SO de CopiapÃ³,-27.560 ,-70.642,2024-02-04,11:09:13,2024-02-04,14:09:13,47,km,2.6,Ml
43 km al SO de Tongoy,-30.617 ,-71.656,2024-02-04,08:10:55,2024-02-04,11:10:55,38,km,2.9,Ml
117 km al O de ChaÃ±aral.,-26.376 ,-71.800,2024-02-04,07:12:02,2024-02-04,10:12:02,38,km,2.7,Ml
52 km al NO de Cobquecura,-35.811 ,-73.211,2024-02-04,05:56:28,2024-02-04,08:56:28,3,km,2.6,Ml
46 km al NO de Cobquecura,-35.821 ,-73.130,2024-02-04,05:29:50,2024-02-04,08:29:50,3,km,2.6,Ml
60 km al NO de Cobquecura,-35.735 ,-73.246,2024-02-04,05:18:17,2024-02-04,08:18:17,5,km,2.5,Ml
63 km al SO de OllagÃ¼e,-21.738 ,-68.505,2024-02-04,03:56:04,2024-02-04,06:56:04,127,km,2.5,Ml
57 km al N de Baquedano,-22.825 ,-69.926,2024-02-04,02:47:21,2024-02-04,05:47:21,57,km,2.5,Ml
78 km al E de Taltal,-25.183 ,-69.747,2024-02-04,02:33:49,2024-02-04,05:33:49,81,km,2.6,Ml
42 km al S de CamiÃ±a,-19.689 ,-69.354,2024-02-04,01:42:31,2024-02-04,04:42:31,97,km,2.8,Ml
28 km al S de Los Vilos,-32.163 ,-71.517,2024-02-04,01:40:49,2024-02-04,04:40:49,59,km,2.7,Ml
26 km al E de Pica,-20.467 ,-69.081,2024-02-04,01:14:55,2024-02-04,04:14:55,89,km,2.6,Ml
21 km al O de CamiÃ±a,-19.373 ,-69.613,2024-02-04,01:02:45,2024-02-04,04:02:45,102,km,4.8,Mw
39 km al S de OllagÃ¼e,-21.555 ,-68.376,2024-02-04,00:41:42,2024-02-04,03:41:42,133,km,3.8,Ml
37 km al E de Los Andes.,-32.727 ,-70.223,2024-02-04,00:41:11,2024-02-04,03:41:11,133,km,2.8,Ml
44 km al E de El Salvador,-26.172 ,-69.188,2024-02-03,23:50:12,2024-02-04,02:50:12,136,km,3.1,Ml
97 km al NE de San Pedro de Atacama,-22.363 ,-67.469,2024-02-03,23:43:23,2024-02-04,02:43:23,182,km,3.7,Ml
