evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
65 km al N de Huasco,-27.888 ,-71.091,2024-02-02,19:15:02,2024-02-02,22:15:02,54,km,3.7,Ml
36 km al S de Calama,-22.776 ,-68.808,2024-02-02,19:12:19,2024-02-02,22:12:19,116,km,2.5,Ml
48 km al SO de Mina Collahuasi,-21.189 ,-68.901,2024-02-02,19:07:49,2024-02-02,22:07:49,108,km,2.5,Ml
60 km al E de Taltal,-25.623 ,-69.933,2024-02-02,18:50:18,2024-02-02,21:50:18,81,km,3.9,Ml
60 km al S de Mina Collahuasi,-21.339 ,-68.833,2024-02-02,17:54:30,2024-02-02,20:54:30,109,km,2.5,Ml
121 km al O de Los Vilos,-31.895 ,-72.796,2024-02-02,16:49:09,2024-02-02,19:49:09,14,km,2.6,Ml
40 km al O de La Ligua,-32.338 ,-71.642,2024-02-02,15:03:31,2024-02-02,18:03:31,56,km,2.5,Ml
40 km al S de Mina Collahuasi,-21.186 ,-68.649,2024-02-02,15:01:19,2024-02-02,18:01:19,116,km,2.8,Ml
41 km al NO de Lebu,-37.272 ,-73.852,2024-02-02,11:42:36,2024-02-02,14:42:36,17,km,2.5,Ml
35 km al O de OllagÃ¼e,-21.167 ,-68.590,2024-02-02,10:44:53,2024-02-02,13:44:53,130,km,3.7,Ml
117 km al E de Socaire,-23.280 ,-66.798,2024-02-02,10:30:54,2024-02-02,13:30:54,203,km,3.1,Ml
21 km al SE de Alto Hospicio,-20.402 ,-69.957,2024-02-02,08:59:25,2024-02-02,11:59:25,30,km,2.7,Ml
18 km al E de Colina,-33.160 ,-70.493,2024-02-02,08:47:35,2024-02-02,11:47:35,108,km,2.6,Ml
23 km al N de Calama,-22.266 ,-68.874,2024-02-02,06:59:22,2024-02-02,09:59:22,112,km,2.6,Ml
30 km al SE de Mina Collahuasi,-21.068 ,-68.533,2024-02-02,06:38:10,2024-02-02,09:38:10,129,km,2.8,Ml
30 km al E de Los Andes.,-32.839 ,-70.277,2024-02-02,06:02:17,2024-02-02,09:02:17,109,km,3.4,Ml
48 km al NO de Cobquecura,-35.816 ,-73.150,2024-02-02,05:34:02,2024-02-02,08:34:02,33,km,2.6,Ml
25 km al SO de Taltal,-25.619 ,-70.578,2024-02-02,04:47:11,2024-02-02,07:47:11,40,km,2.6,Ml
11 km al SO de Ovalle,-30.652 ,-71.302,2024-02-02,03:26:14,2024-02-02,06:26:14,53,km,3.0,Ml
20 km al SO de Putre,-18.284 ,-69.722,2024-02-02,02:31:11,2024-02-02,05:31:11,120,km,4.2,Ml
44 km al NE de Pica,-20.329 ,-68.941,2024-02-02,02:19:37,2024-02-02,05:19:37,109,km,2.8,Ml
31 km al NE de Pica,-20.273 ,-69.149,2024-02-02,01:38:30,2024-02-02,04:38:30,91,km,3.1,Ml
35 km al E de Pica,-20.597 ,-69.018,2024-02-01,23:08:07,2024-02-02,02:08:07,110,km,3.4,Ml
11 km al NO de Huasco,-28.377 ,-71.269,2024-02-01,21:03:36,2024-02-02,00:03:36,40,km,2.5,Ml
