evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al SO de Calama,-22.685 ,-69.101,2024-02-03,18:20:55,2024-02-03,21:20:55,68,km,2.5,Ml
54 km al S de Socaire,-24.050 ,-67.707,2024-02-03,17:49:35,2024-02-03,20:49:35,243,km,3.1,Ml
123 km al O de Tocopilla,-22.258 ,-71.378,2024-02-03,17:45:49,2024-02-03,20:45:49,11,km,3.1,Ml
57 km al SO de Socaire,-24.033 ,-68.171,2024-02-03,17:27:46,2024-02-03,20:27:46,291,km,3.2,Ml
18 km al NE de Calama,-22.347 ,-68.823,2024-02-03,16:15:58,2024-02-03,19:15:58,121,km,2.9,Ml
11 km al E de Cuya,-19.200 ,-70.080,2024-02-03,14:18:59,2024-02-03,17:18:59,62,km,2.9,Ml
144 km al O de TirÃºa,-38.282 ,-75.145,2024-02-03,10:37:39,2024-02-03,13:37:39,18,km,3.3,Ml
45 km al SO de Mina Collahuasi,-21.108 ,-68.968,2024-02-03,10:30:20,2024-02-03,13:30:20,113,km,3.0,Ml
50 km al O de Mina Collahuasi,-20.927 ,-69.125,2024-02-03,08:39:18,2024-02-03,11:39:18,103,km,2.7,Ml
78 km al NE de San Pedro de Atacama,-22.316 ,-67.819,2024-02-03,08:04:58,2024-02-03,11:04:58,211,km,2.8,Ml
20 km al O de Andacollo,-30.184 ,-71.281,2024-02-03,06:10:36,2024-02-03,09:10:36,64,km,3.3,Ml
69 km al SO de OllagÃ¼e,-21.782 ,-68.539,2024-02-03,03:45:20,2024-02-03,06:45:20,120,km,2.9,Ml
43 km al O de OllagÃ¼e,-21.225 ,-68.673,2024-02-03,03:41:52,2024-02-03,06:41:52,114,km,2.8,Ml
62 km al SE de Socaire,-24.099 ,-67.637,2024-02-03,03:35:25,2024-02-03,06:35:25,241,km,3.1,Ml
102 km al E de Socaire,-23.910 ,-66.954,2024-02-03,01:23:59,2024-02-03,04:23:59,192,km,3.6,Ml
68 km al SO de OllagÃ¼e,-21.762 ,-68.558,2024-02-03,00:45:50,2024-02-03,03:45:50,120,km,2.7,Ml
11 km al N de Santiago,-33.338 ,-70.654,2024-02-02,23:53:07,2024-02-03,02:53:07,98,km,2.8,Ml
43 km al SE de Baquedano,-23.524 ,-69.476,2024-02-02,22:01:57,2024-02-03,01:01:57,109,km,2.7,Ml
12 km al NO de Los Andes.,-32.740 ,-70.671,2024-02-02,21:48:55,2024-02-03,00:48:55,92,km,4.9,Mw
56 km al SO de OllagÃ¼e,-21.621 ,-68.591,2024-02-02,21:37:58,2024-02-03,00:37:58,127,km,2.8,Ml
