evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al S de Socaire,-24.006 ,-68.007,2023-04-21,18:31:18,2023-04-21,22:31:18,135,km,3.7,Ml
45 km al NO de BahÃ­a Mansa,-40.271 ,-74.064,2023-04-21,15:41:23,2023-04-21,19:41:23,31,km,2.8,Ml
18 km al E de Calama,-22.405 ,-68.773,2023-04-21,14:59:03,2023-04-21,18:59:03,113,km,3.4,Ml
37 km al E de Calama,-22.372 ,-68.583,2023-04-21,14:58:14,2023-04-21,18:58:14,114,km,2.9,Ml
46 km al NO de BahÃ­a Mansa,-40.275 ,-74.087,2023-04-21,13:31:51,2023-04-21,17:31:51,26,km,3.3,Ml
27 km al NE de Osorno,-40.368 ,-72.961,2023-04-21,12:48:38,2023-04-21,16:48:38,47,km,2.6,Ml
44 km al NO de Quillagua,-21.310 ,-69.732,2023-04-21,12:22:04,2023-04-21,16:22:04,48,km,2.8,Ml
42 km al N de Calama,-22.108 ,-68.829,2023-04-21,09:44:38,2023-04-21,13:44:38,114,km,2.6,Ml
36 km al SE de Calama,-22.738 ,-68.734,2023-04-21,07:53:10,2023-04-21,11:53:10,111,km,4.1,Ml
15 km al SO de Vallenar,-28.686 ,-70.851,2023-04-21,07:38:09,2023-04-21,11:38:09,52,km,2.6,Ml
39 km al SO de Mina Collahuasi,-21.109 ,-68.874,2023-04-21,07:14:39,2023-04-21,11:14:39,108,km,2.5,Ml
32 km al SO de Los Vilos,-32.084 ,-71.785,2023-04-21,05:45:03,2023-04-21,09:45:03,27,km,3.7,Ml
17 km al O de Quillagua,-21.683 ,-69.700,2023-04-21,04:18:30,2023-04-21,08:18:30,67,km,2.8,Ml
16 km al S de Mina Collahuasi,-20.971 ,-68.648,2023-04-21,03:41:49,2023-04-21,07:41:49,114,km,3.4,Ml
72 km al SE de Socaire,-23.870 ,-67.250,2023-04-21,03:35:17,2023-04-21,07:35:17,240,km,3.1,Ml
60 km al E de Socaire,-23.633 ,-67.300,2023-04-21,01:39:42,2023-04-21,05:39:42,258,km,2.7,Ml
50 km al O de San Pedro de Atacama,-22.940 ,-68.687,2023-04-21,00:49:20,2023-04-21,04:49:20,96,km,2.8,Ml
23 km al O de Termas del Flaco,-34.886 ,-70.678,2023-04-21,00:05:30,2023-04-21,04:05:30,122,km,3.4,Ml
92 km al N de Taltal,-24.577 ,-70.512,2023-04-20,21:45:28,2023-04-21,01:45:28,34,km,3.3,Ml
