evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
49 km al SO de Mina Collahuasi,-21.173 ,-68.945,2023-04-03,19:13:49,2023-04-03,23:13:49,114,km,2.8,Ml
42 km al NE de Calama,-22.286 ,-68.571,2023-04-03,17:30:22,2023-04-03,21:30:22,108,km,3.1,Ml
40 km al SO de OllagÃ¼e,-21.542 ,-68.443,2023-04-03,17:13:01,2023-04-03,21:13:01,127,km,2.7,Ml
24 km al S de Mina Collahuasi,-21.039 ,-68.719,2023-04-03,15:42:52,2023-04-03,19:42:52,104,km,2.9,Ml
33 km al NE de Calama,-22.291 ,-68.674,2023-04-03,14:34:39,2023-04-03,18:34:39,111,km,2.8,Ml
15 km al SO de San Pedro de Atacama,-23.007 ,-68.310,2023-04-03,13:49:55,2023-04-03,17:49:55,128,km,3.0,Ml
82 km al NE de San Pedro de Atacama,-22.266 ,-67.821,2023-04-03,09:23:23,2023-04-03,13:23:23,203,km,3.4,Ml
61 km al NO de Huasco,-27.971 ,-71.488,2023-04-03,08:55:37,2023-04-03,12:55:37,40,km,2.6,Ml
76 km al SO de OllagÃ¼e,-21.837 ,-68.580,2023-04-03,08:38:29,2023-04-03,12:38:29,122,km,2.9,Ml
38 km al E de Puerto EdÃ©n,-49.101 ,-73.891,2023-04-03,08:20:07,2023-04-03,12:20:07,26,km,3.6,Ml
26 km al NE de Sierra Gorda.,-22.700 ,-69.177,2023-04-03,07:32:10,2023-04-03,11:32:10,96,km,2.5,Ml
15 km al SE de Puerto Octay,-41.046 ,-72.727,2023-04-03,07:28:29,2023-04-03,11:28:29,93,km,2.7,Ml
36 km al NE de Calama,-22.245 ,-68.676,2023-04-03,07:11:46,2023-04-03,11:11:46,116,km,3.2,Ml
42 km al NE de Huasco,-28.153 ,-70.982,2023-04-03,04:27:46,2023-04-03,08:27:46,39,km,2.7,Ml
50 km al O de Arica,-18.631 ,-70.772,2023-04-03,01:07:05,2023-04-03,05:07:05,17,km,3.0,Ml
112 km al O de Tocopilla,-21.986 ,-71.277,2023-04-02,23:28:44,2023-04-03,03:28:44,25,km,3.3,Ml
126 km al E de Socaire,-23.995 ,-66.738,2023-04-02,23:00:53,2023-04-03,03:00:53,238,km,3.7,Ml
29 km al NO de Quillagua,-21.490 ,-69.754,2023-04-02,21:32:11,2023-04-03,01:32:11,82,km,2.8,Ml
