evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al NE de Calama,-22.156 ,-68.693,2023-09-17,19:52:15,2023-09-17,22:52:15,110,km,3.2,Ml
42 km al O de OllagÃ¼e,-21.351 ,-68.635,2023-09-17,19:45:52,2023-09-17,22:45:52,130,km,2.8,Ml
29 km al O de Caldera,-27.003 ,-71.105,2023-09-17,19:25:50,2023-09-17,22:25:50,35,km,3.4,Ml
42 km al NE de ConcepciÃ³n,-36.525 ,-72.776,2023-09-17,19:22:58,2023-09-17,22:22:58,66,km,3.4,Ml
25 km al NO de La Ligua,-32.310 ,-71.447,2023-09-17,19:10:01,2023-09-17,22:10:01,38,km,2.5,Ml
38 km al O de Caldera,-27.050 ,-71.201,2023-09-17,18:49:02,2023-09-17,21:49:02,36,km,2.7,Ml
41 km al NO de Punitaqui,-30.669 ,-71.638,2023-09-17,18:32:41,2023-09-17,21:32:41,29,km,3.2,Ml
14 km al SO de Quillagua,-21.740 ,-69.643,2023-09-17,18:21:16,2023-09-17,21:21:16,64,km,3.5,Ml
31 km al O de Caldera,-27.036 ,-71.133,2023-09-17,17:28:18,2023-09-17,20:28:18,34,km,3.1,Ml
13 km al NO de OllagÃ¼e,-21.161 ,-68.354,2023-09-17,17:19:02,2023-09-17,20:19:02,123,km,2.9,Ml
49 km al SO de Mina Collahuasi,-21.119 ,-69.008,2023-09-17,17:17:04,2023-09-17,20:17:04,102,km,2.9,Ml
26 km al NE de Huasco,-28.294 ,-71.044,2023-09-17,17:03:46,2023-09-17,20:03:46,42,km,4.2,Ml
32 km al NO de La Ligua,-32.186 ,-71.378,2023-09-17,14:25:48,2023-09-17,17:25:48,66,km,3.0,Ml
39 km al NE de Calama,-22.188 ,-68.708,2023-09-17,12:31:01,2023-09-17,15:31:01,109,km,2.7,Ml
63 km al N de Tocopilla,-21.538 ,-70.318,2023-09-17,12:18:30,2023-09-17,15:18:30,28,km,3.0,Ml
25 km al SE de CamiÃ±a,-19.462 ,-69.244,2023-09-17,11:36:35,2023-09-17,14:36:35,102,km,3.2,Ml
23 km al E de Monte Patria,-30.638 ,-70.729,2023-09-17,07:58:18,2023-09-17,10:58:18,91,km,3.1,Ml
12 km al NO de La Higuera,-29.457 ,-71.310,2023-09-17,01:01:45,2023-09-17,04:01:45,49,km,5.0,Mw
41 km al O de Caldera,-27.062 ,-71.240,2023-09-17,00:18:00,2023-09-17,03:18:00,45,km,3.5,Ml
127 km al O de Lebu,-37.782 ,-75.080,2023-09-16,23:18:06,2023-09-17,02:18:06,23,km,4.7,Mw
