evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al NE de Calama,-22.225 ,-68.693,2023-09-22,17:19:48,2023-09-22,20:19:48,124,km,4.2,Ml
49 km al SO de Los Vilos,-32.256 ,-71.839,2023-09-22,12:40:09,2023-09-22,15:40:09,20,km,2.8,Ml
54 km al NE de Vallenar,-28.209 ,-70.391,2023-09-22,11:47:18,2023-09-22,14:47:18,74,km,4.0,Ml
20 km al S de La Serena,-30.079 ,-71.280,2023-09-22,09:33:10,2023-09-22,12:33:10,64,km,3.1,Ml
38 km al SE de MarÃ­a Elena,-22.526 ,-69.351,2023-09-22,07:08:41,2023-09-22,10:08:41,102,km,3.1,Ml
73 km al O de BahÃ­a Mansa,-40.870 ,-74.511,2023-09-22,06:20:56,2023-09-22,09:20:56,32,km,3.1,Ml
48 km al E de Taltal,-25.404 ,-70.008,2023-09-22,05:24:08,2023-09-22,08:24:08,76,km,2.7,Ml
66 km al N de San Pedro de Atacama,-22.330 ,-68.272,2023-09-22,05:19:27,2023-09-22,08:19:27,147,km,2.8,Ml
52 km al SO de BahÃ­a Mansa,-40.854 ,-74.243,2023-09-22,05:18:52,2023-09-22,08:18:52,24,km,3.3,Ml
34 km al SO de Mina Collahuasi,-21.089 ,-68.818,2023-09-22,04:56:32,2023-09-22,07:56:32,122,km,3.8,Ml
47 km al S de Calama,-22.868 ,-68.777,2023-09-22,04:46:02,2023-09-22,07:46:02,92,km,2.6,Ml
38 km al NO de Socaire,-23.352 ,-68.154,2023-09-22,04:23:08,2023-09-22,07:23:08,134,km,3.1,Ml
55 km al N de Pica,-19.999 ,-69.253,2023-09-22,03:43:43,2023-09-22,06:43:43,96,km,2.5,Ml
54 km al SE de San JosÃ© de Maipo,-34.056 ,-70.059,2023-09-22,03:11:33,2023-09-22,06:11:33,10,km,2.9,Ml
46 km al SO de OllagÃ¼e,-21.546 ,-68.529,2023-09-22,01:10:00,2023-09-22,04:10:00,133,km,3.0,Ml
57 km al SO de Pica,-20.860 ,-69.709,2023-09-21,22:25:11,2023-09-22,01:25:11,22,km,3.1,Ml
42 km al SO de Mina Collahuasi,-21.148 ,-68.867,2023-09-21,21:47:47,2023-09-22,00:47:47,110,km,3.2,Ml
