evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
76 km al NE de Alto del Carmen,-28.273 ,-69.938,2023-09-19,20:21:31,2023-09-19,23:21:31,109,km,3.0,Ml
44 km al O de OllagÃ¼e,-21.366 ,-68.651,2023-09-19,18:19:52,2023-09-19,21:19:52,132,km,3.1,Ml
102 km al SE de Socaire,-24.404 ,-67.423,2023-09-19,15:06:07,2023-09-19,18:06:07,188,km,4.3,Mw
48 km al SO de Mina Collahuasi,-21.219 ,-68.861,2023-09-19,12:50:32,2023-09-19,15:50:32,117,km,2.9,Ml
27 km al E de OllagÃ¼e,-21.245 ,-67.993,2023-09-19,12:49:29,2023-09-19,15:49:29,189,km,2.8,Ml
11 km al S de Canela Baja,-31.494 ,-71.466,2023-09-19,11:26:40,2023-09-19,14:26:40,55,km,3.0,Ml
3 km al S de Los Vilos,-31.939 ,-71.503,2023-09-19,11:15:19,2023-09-19,14:15:19,76,km,3.3,Ml
124 km al E de Monte Patria,-30.913 ,-69.683,2023-09-19,10:37:45,2023-09-19,13:37:45,133,km,3.2,Ml
30 km al SE de Huasco,-28.684 ,-71.043,2023-09-19,09:28:38,2023-09-19,12:28:38,60,km,2.9,Ml
31 km al SO de Mina Collahuasi,-21.037 ,-68.853,2023-09-19,07:13:09,2023-09-19,10:13:09,105,km,3.1,Ml
113 km al SE de Tierra Amarilla,-28.118 ,-69.370,2023-09-19,06:57:57,2023-09-19,09:57:57,123,km,3.1,Ml
40 km al O de Huasco,-28.474 ,-71.631,2023-09-19,02:56:00,2023-09-19,05:56:00,56,km,3.7,Ml
23 km al SO de Vallenar,-28.711 ,-70.933,2023-09-19,01:24:52,2023-09-19,04:24:52,82,km,3.8,Ml
50 km al N de Pica,-20.040 ,-69.335,2023-09-18,23:45:39,2023-09-19,02:45:39,85,km,3.8,Ml
18 km al SO de Tongoy,-30.411 ,-71.562,2023-09-18,22:21:38,2023-09-19,01:21:38,18,km,2.6,Ml
31 km al SO de OllagÃ¼e,-21.475 ,-68.377,2023-09-18,22:16:05,2023-09-19,01:16:05,135,km,2.8,Ml
