evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al SE de San Pedro de Atacama,-23.100 ,-67.980,2024-07-20,19:57:51,2024-07-20,23:57:51,142,km,3.5,Ml
22 km al S de Illapel,-31.828 ,-71.221,2024-07-20,19:51:04,2024-07-20,23:51:04,69,km,2.6,Ml
65 km al S de Socaire,-24.174 ,-67.880,2024-07-20,17:58:12,2024-07-20,21:58:12,217,km,3.0,Ml
23 km al O de El Tabo,-33.379 ,-71.902,2024-07-20,17:33:32,2024-07-20,21:33:32,24,km,3.7,Ml
60 km al SE de Socaire,-23.964 ,-67.462,2024-07-20,16:35:29,2024-07-20,20:35:29,211,km,3.5,Ml
28 km al NE de Carrizal Bajo,-27.857 ,-71.037,2024-07-20,16:25:24,2024-07-20,20:25:24,67,km,2.6,Ml
17 km al S de San Pedro de Atacama,-23.067 ,-68.253,2024-07-20,16:08:52,2024-07-20,20:08:52,195,km,2.7,Ml
91 km al NE de Socaire,-23.035 ,-67.231,2024-07-20,15:27:05,2024-07-20,19:27:05,275,km,2.9,Ml
52 km al N de Calama,-22.017 ,-68.788,2024-07-20,15:21:37,2024-07-20,19:21:37,124,km,2.8,Ml
30 km al SE de San Pedro de Atacama,-23.031 ,-67.937,2024-07-20,13:29:31,2024-07-20,17:29:31,141,km,3.7,Ml
50 km al SE de Socaire,-23.873 ,-67.507,2024-07-20,11:59:41,2024-07-20,15:59:41,265,km,3.1,Ml
58 km al SO de San Pedro de Atacama,-23.379 ,-68.474,2024-07-20,11:22:05,2024-07-20,15:22:05,199,km,2.8,Ml
34 km al E de Pisagua,-19.560 ,-69.893,2024-07-20,11:06:19,2024-07-20,15:06:19,34,km,2.6,Ml
43 km al NO de Mejillones,-22.810 ,-70.729,2024-07-20,11:03:10,2024-07-20,15:03:10,38,km,2.7,Ml
66 km al NE de Calama,-21.928 ,-68.658,2024-07-20,10:45:47,2024-07-20,14:45:47,123,km,3.2,Ml
36 km al O de Cuya,-19.190 ,-70.519,2024-07-20,09:50:34,2024-07-20,13:50:34,23,km,2.9,Ml
60 km al O de Los Vilos,-31.721 ,-72.110,2024-07-20,09:12:09,2024-07-20,13:12:09,42,km,2.5,Ml
46 km al S de San Pedro de Atacama,-23.321 ,-68.298,2024-07-20,09:02:37,2024-07-20,13:02:37,185,km,3.2,Ml
44 km al N de Cami̱a,-18.918 ,-69.368,2024-07-20,05:33:32,2024-07-20,09:33:32,107,km,2.6,Ml
29 km al SE de San Pedro de Atacama,-23.062 ,-67.968,2024-07-20,05:22:22,2024-07-20,09:22:22,137,km,3.2,Ml
80 km al O de San Antonio de los Cobres,-24.095 ,-67.092,2024-07-20,03:53:14,2024-07-20,07:53:14,235,km,4.4,Ml
32 km al SE de San Pedro de Atacama,-23.080 ,-67.944,2024-07-20,03:43:38,2024-07-20,07:43:38,152,km,3.3,Ml
17 km al S de San Pedro de Atacama,-23.068 ,-68.245,2024-07-20,03:29:04,2024-07-20,07:29:04,173,km,3.3,Ml
41 km al SE de San Pedro de Atacama,-23.166 ,-67.905,2024-07-20,03:02:36,2024-07-20,07:02:36,145,km,4.3,Ml
36 km al S de Socaire,-23.892 ,-67.773,2024-07-20,02:45:10,2024-07-20,06:45:10,294,km,3.4,Ml
167 km al E de Alto del Carmen,-28.728 ,-68.774,2024-07-20,02:17:48,2024-07-20,06:17:48,161,km,3.0,Ml
31 km al NO de Mina Collahuasi,-20.638 ,-68.879,2024-07-20,01:28:10,2024-07-20,05:28:10,107,km,2.8,Ml
34 km al E de Talca,-35.450 ,-71.291,2024-07-19,23:23:39,2024-07-20,03:23:39,111,km,3.0,Ml
30 km al E de San Pedro de Atacama,-23.012 ,-67.924,2024-07-19,23:18:43,2024-07-20,03:18:43,131,km,3.0,Ml
35 km al S de Mina La Escondida,-24.580 ,-69.006,2024-07-19,23:04:02,2024-07-20,03:04:02,101,km,2.9,Ml
19 km al E de Arica,-18.430 ,-70.147,2024-07-19,23:02:17,2024-07-20,03:02:17,44,km,3.1,Ml
34 km al SE de San Pedro de Atacama,-23.092 ,-67.921,2024-07-19,23:01:35,2024-07-20,03:01:35,141,km,3.1,Ml
63 km al NE de Calama,-21.957 ,-68.664,2024-07-19,22:03:21,2024-07-20,02:03:21,126,km,2.8,Ml
30 km al SE de Monte Patria,-30.842 ,-70.691,2024-07-19,21:44:41,2024-07-20,01:44:41,92,km,2.7,Ml
25 km al N de Calama,-22.256 ,-68.993,2024-07-19,20:23:15,2024-07-20,00:23:15,106,km,2.7,Ml
