evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
57 km al NE de Calama,-22.000 ,-68.720,2024-10-24,19:32:17,2024-10-24,22:32:17,112,km,2.7,Ml
58 km al O de El Tabo,-33.255 ,-72.243,2024-10-24,18:13:54,2024-10-24,21:13:54,24,km,2.9,Ml
60 km al NE de Calama,-22.008 ,-68.634,2024-10-24,17:44:34,2024-10-24,20:44:34,120,km,2.6,Ml
55 km al SE de Socaire,-24.019 ,-67.621,2024-10-24,17:23:41,2024-10-24,20:23:41,259,km,3.0,Ml
46 km al SE de Moquegua,-17.544 ,-70.694,2024-10-24,16:23:17,2024-10-24,19:23:17,107,km,4.9,Mw
50 km al SO de Huasco,-28.741 ,-71.632,2024-10-24,14:28:07,2024-10-24,17:28:07,43,km,2.9,Ml
15 km al SE de CuricÃ³,-35.068 ,-71.107,2024-10-24,14:20:09,2024-10-24,17:20:09,90,km,2.8,Ml
31 km al E de Mina Los Pelambres,-31.928 ,-70.278,2024-10-24,11:44:43,2024-10-24,14:44:43,111,km,3.4,Ml
51 km al S de Mina Collahuasi,-21.269 ,-68.788,2024-10-24,10:44:20,2024-10-24,13:44:20,117,km,2.6,Ml
53 km al SO de Huasco,-28.677 ,-71.711,2024-10-24,08:45:37,2024-10-24,11:45:37,47,km,5.0,Mw
45 km al SE de Pica,-20.857 ,-69.148,2024-10-24,07:42:08,2024-10-24,10:42:08,108,km,2.8,Ml
8 km al O de Pichilemu,-34.415 ,-72.087,2024-10-24,02:44:03,2024-10-24,05:44:03,35,km,2.7,Ml
97 km al E de San FabiÃ¡n,-36.181 ,-70.579,2024-10-24,01:23:12,2024-10-24,04:23:12,5,km,3.5,Ml
27 km al N de San FabiÃ¡n,-36.312 ,-71.587,2024-10-23,23:20:25,2024-10-24,02:20:25,93,km,4.0,Ml
70 km al E de CopiapÃ³,-27.307 ,-69.625,2024-10-23,23:09:55,2024-10-24,02:09:55,116,km,4.2,Ml
