evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
13 km al N de Calama,-22.359 ,-68.951,2024-10-12,20:32:46,2024-10-12,23:32:46,117,km,3.1,Ml
32 km al NE de Mina Los Pelambres,-31.598 ,-70.377,2024-10-12,19:49:53,2024-10-12,22:49:53,136,km,4.1,Ml
34 km al S de CuricÃ³,-35.285 ,-71.306,2024-10-12,18:19:54,2024-10-12,21:19:54,109,km,3.4,Ml
33 km al SO de Putre,-18.470 ,-69.673,2024-10-12,16:42:41,2024-10-12,19:42:41,110,km,3.4,Ml
42 km al O de Navidad,-33.997 ,-72.285,2024-10-12,12:41:40,2024-10-12,15:41:40,21,km,2.6,Ml
40 km al O de OllagÃ¼e,-21.281 ,-68.639,2024-10-12,11:25:02,2024-10-12,14:25:02,122,km,3.5,Ml
39 km al SO de Mina Collahuasi,-21.067 ,-68.934,2024-10-12,10:49:36,2024-10-12,13:49:36,115,km,2.7,Ml
26 km al S de Los Ãngeles,-37.700 ,-72.293,2024-10-12,09:37:03,2024-10-12,12:37:03,55,km,3.3,Ml
82 km al O de Mejillones,-22.870 ,-71.214,2024-10-12,06:52:22,2024-10-12,09:52:22,20,km,2.7,Ml
24 km al SE de Huasco,-28.581 ,-71.014,2024-10-12,06:20:54,2024-10-12,09:20:54,50,km,3.2,Ml
28 km al O de BahÃ­a Mansa,-40.707 ,-74.026,2024-10-12,04:20:21,2024-10-12,07:20:21,31,km,2.7,Ml
34 km al N de TirÃºa,-38.038 ,-73.450,2024-10-12,01:59:55,2024-10-12,04:59:55,28,km,3.3,Ml
34 km al O de Pichidangui,-32.109 ,-71.892,2024-10-12,00:26:56,2024-10-12,03:26:56,34,km,3.7,Ml
47 km al SO de Mina Collahuasi,-21.183 ,-68.896,2024-10-12,00:26:02,2024-10-12,03:26:02,105,km,2.9,Ml
17 km al N de Tongoy,-30.104 ,-71.452,2024-10-11,22:33:13,2024-10-12,01:33:13,37,km,3.3,Ml
31 km al S de Mina Collahuasi,-21.100 ,-68.698,2024-10-11,22:20:11,2024-10-12,01:20:11,112,km,3.3,Ml
