evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
30 km al NE de Victoria,-38.088 ,-72.039,2024-10-31,19:42:47,2024-10-31,22:42:47,81,km,3.2,Ml
49 km al SE de Patache,-21.171 ,-69.931,2024-10-31,19:18:39,2024-10-31,22:18:39,50,km,3.4,Ml
1 km al S de Parque Fray Jorge,-30.673 ,-71.684,2024-10-31,19:14:11,2024-10-31,22:14:11,24,km,3.3,Ml
54 km al SO de Tocopilla,-22.303 ,-70.678,2024-10-31,18:51:35,2024-10-31,21:51:35,13,km,2.9,Ml
52 km al E de Socaire,-23.715 ,-67.395,2024-10-31,12:19:43,2024-10-31,15:19:43,267,km,3.2,Ml
92 km al NE de San Pedro de Atacama,-22.215 ,-67.722,2024-10-31,11:47:33,2024-10-31,14:47:33,221,km,3.7,Ml
25 km al N de Socaire,-23.365 ,-67.931,2024-10-31,11:45:14,2024-10-31,14:45:14,144,km,2.5,Ml
55 km al SE de Quillagua,-22.000 ,-69.145,2024-10-31,10:45:15,2024-10-31,13:45:15,79,km,2.5,Ml
77 km al E de Mina La Escondida,-24.512 ,-68.345,2024-10-31,10:32:02,2024-10-31,13:32:02,147,km,3.7,Ml
28 km al O de OllagÃ¼e,-21.164 ,-68.514,2024-10-31,10:28:45,2024-10-31,13:28:45,135,km,2.8,Ml
15 km al S de Canela Baja,-31.535 ,-71.474,2024-10-31,09:21:28,2024-10-31,12:21:28,47,km,2.5,Ml
29 km al SO de Huasco,-28.666 ,-71.408,2024-10-31,08:05:52,2024-10-31,11:05:52,25,km,2.5,Ml
78 km al E de Taltal,-25.392 ,-69.708,2024-10-31,07:54:41,2024-10-31,10:54:41,46,km,2.9,Ml
43 km al SO de Mina Collahuasi,-21.037 ,-69.006,2024-10-31,07:52:53,2024-10-31,10:52:53,99,km,2.7,Ml
104 km al E de Socaire,-23.353 ,-66.900,2024-10-31,06:58:36,2024-10-31,09:58:36,201,km,3.3,Ml
9 km al SO de Parque Fray Jorge,-30.710 ,-71.758,2024-10-31,06:26:57,2024-10-31,09:26:57,33,km,2.6,Ml
23 km al SE de Patache,-20.905 ,-70.011,2024-10-31,03:54:36,2024-10-31,06:54:36,27,km,2.7,Ml
21 km al E de ConcepciÃ³n,-36.911 ,-72.842,2024-10-31,01:53:16,2024-10-31,04:53:16,47,km,2.9,Ml
66 km al SE de Socaire,-23.833 ,-67.303,2024-10-31,01:33:08,2024-10-31,04:33:08,265,km,3.1,Ml
61 km al SE de Baquedano,-23.586 ,-69.315,2024-10-31,00:32:25,2024-10-31,03:32:25,87,km,4.0,Ml
48 km al S de Mina Collahuasi,-21.238 ,-68.806,2024-10-31,00:31:02,2024-10-31,03:31:02,125,km,2.5,Ml
53 km al S de Taltal,-25.885 ,-70.481,2024-10-31,00:28:19,2024-10-31,03:28:19,74,km,2.9,Ml
88 km al E de Socaire,-23.269 ,-67.098,2024-10-30,23:30:34,2024-10-31,02:30:34,260,km,4.3,Ml
51 km al S de Mina Collahuasi,-21.255 ,-68.830,2024-10-30,21:20:23,2024-10-31,00:20:23,113,km,2.8,Ml
73 km al SE de CamiÃ±a,-19.877 ,-69.076,2024-10-30,21:10:56,2024-10-31,00:10:56,114,km,3.2,Ml
64 km al S de OllagÃ¼e,-21.778 ,-68.439,2024-10-30,21:00:38,2024-10-31,00:00:38,119,km,2.9,Ml
