evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
57 km al S de Caldera,-27.564 ,-70.946,2024-10-06,19:11:04,2024-10-06,22:11:04,59,km,3.2,Ml
17 km al SE de Iquique,-20.348 ,-70.066,2024-10-06,17:40:21,2024-10-06,20:40:21,54,km,3.6,Ml
38 km al S de San Pedro de Atacama,-23.264 ,-68.178,2024-10-06,17:00:40,2024-10-06,20:00:40,182,km,3.8,Ml
24 km al N de Calama,-22.257 ,-68.972,2024-10-06,16:02:51,2024-10-06,19:02:51,108,km,2.8,Ml
34 km al O de Navidad,-33.840 ,-72.176,2024-10-06,15:11:01,2024-10-06,18:11:01,33,km,3.1,Ml
54 km al NE de Calama,-22.065 ,-68.644,2024-10-06,14:19:07,2024-10-06,17:19:07,118,km,2.9,Ml
31 km al NE de Alto del Carmen,-28.529 ,-70.315,2024-10-06,14:13:47,2024-10-06,17:13:47,109,km,2.9,Ml
84 km al O de Caleta Tortel,-47.812 ,-74.658,2024-10-06,12:33:54,2024-10-06,15:33:54,18,km,3.3,Ml
71 km al NE de San Pedro de Atacama,-22.354 ,-67.887,2024-10-06,12:15:26,2024-10-06,15:15:26,202,km,3.0,Ml
120 km al O de BahÃ­a Mansa,-40.299 ,-75.101,2024-10-06,12:06:41,2024-10-06,15:06:41,29,km,2.8,Ml
31 km al O de OllagÃ¼e,-21.181 ,-68.547,2024-10-06,10:46:07,2024-10-06,13:46:07,129,km,2.8,Ml
71 km al SE de Putre,-18.653 ,-69.084,2024-10-06,09:27:30,2024-10-06,12:27:30,127,km,3.4,Ml
24 km al NE de CuricÃ³,-34.849 ,-71.037,2024-10-06,08:10:10,2024-10-06,11:10:10,102,km,2.9,Ml
43 km al SO de Mina Collahuasi,-21.120 ,-68.934,2024-10-06,06:29:27,2024-10-06,09:29:27,110,km,2.9,Ml
83 km al E de Taltal,-25.417 ,-69.656,2024-10-06,05:46:50,2024-10-06,08:46:50,87,km,2.9,Ml
23 km al SO de Mina Collahuasi,-20.934 ,-68.848,2024-10-06,04:29:19,2024-10-06,07:29:19,97,km,3.0,Ml
61 km al NE de Calama,-21.976 ,-68.672,2024-10-06,03:16:52,2024-10-06,06:16:52,135,km,3.0,Ml
61 km al SE de Socaire,-24.071 ,-67.608,2024-10-06,02:51:23,2024-10-06,05:51:23,215,km,3.4,Ml
83 km al N de El Salvador,-25.547 ,-69.341,2024-10-06,02:46:37,2024-10-06,05:46:37,143,km,3.6,Ml
35 km al O de Navidad,-33.864 ,-72.189,2024-10-06,00:26:56,2024-10-06,03:26:56,39,km,4.0,Ml
