evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
24 km al NO de Taltal,-25.272 ,-70.666,2023-10-07,19:18:06,2023-10-07,22:18:06,55,km,3.1,Ml
50 km al S de Taltal,-25.855 ,-70.443,2023-10-07,17:16:19,2023-10-07,20:16:19,39,km,3.2,Ml
15 km al NO de Santiago,-33.334 ,-70.755,2023-10-07,17:04:26,2023-10-07,20:04:26,87,km,2.9,Ml
23 km al S de Mina Collahuasi,-21.027 ,-68.616,2023-10-07,16:43:31,2023-10-07,19:43:31,136,km,2.5,Ml
83 km al SE de Socaire,-23.935 ,-67.167,2023-10-07,16:24:28,2023-10-07,19:24:28,216,km,3.0,Ml
48 km al S de Mina Collahuasi,-21.238 ,-68.811,2023-10-07,15:13:07,2023-10-07,18:13:07,115,km,2.5,Ml
52 km al SO de OllagÃ¼e,-21.605 ,-68.548,2023-10-07,14:57:21,2023-10-07,17:57:21,128,km,3.7,Ml
16 km al NO de VicuÃ±a,-29.941 ,-70.837,2023-10-07,12:30:37,2023-10-07,15:30:37,91,km,2.9,Ml
29 km al E de Pica,-20.427 ,-69.059,2023-10-07,08:24:52,2023-10-07,11:24:52,106,km,2.6,Ml
37 km al SO de Huasco,-28.725 ,-71.464,2023-10-07,07:43:50,2023-10-07,10:43:50,35,km,3.2,Ml
40 km al O de OllagÃ¼e,-21.348 ,-68.617,2023-10-07,07:23:37,2023-10-07,10:23:37,105,km,3.2,Ml
163 km al NO de Tocopilla,-21.386 ,-71.586,2023-10-07,05:06:55,2023-10-07,08:06:55,11,km,4.4,Ml
138 km al SE de Mina La Escondida.,-25.345 ,-68.379,2023-10-07,03:08:41,2023-10-07,06:08:41,137,km,4.0,Ml
28 km al O de Taltal,-25.508 ,-70.745,2023-10-07,02:40:16,2023-10-07,05:40:16,38,km,2.8,Ml
81 km al N de San Pedro de Atacama,-22.204 ,-68.074,2023-10-07,02:21:10,2023-10-07,05:21:10,203,km,3.8,Ml
88 km al NE de Socaire,-23.184 ,-67.149,2023-10-06,23:24:49,2023-10-07,02:24:49,238,km,3.5,Ml
31 km al O de Mina Collahuasi,-20.752 ,-68.946,2023-10-06,22:56:18,2023-10-07,01:56:18,104,km,2.8,Ml
43 km al O de OllagÃ¼e,-21.303 ,-68.657,2023-10-06,22:47:35,2023-10-07,01:47:35,119,km,2.5,Ml
146 km al E de Socaire,-23.229 ,-66.518,2023-10-06,22:45:31,2023-10-07,01:45:31,239,km,3.3,Ml
19 km al S de QuellÃ³n,-43.288 ,-73.684,2023-10-06,21:41:45,2023-10-07,00:41:45,35,km,3.8,Ml
