evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
26 km al SE de Mina Collahuasi,-21.037 ,-68.552,2024-01-05,20:08:08,2024-01-05,23:08:08,105,km,2.5,Ml
48 km al NE de Pica,-20.127 ,-69.077,2024-01-05,17:55:37,2024-01-05,20:55:37,95,km,2.5,Ml
16 km al NE de San Pedro de Atacama,-22.806 ,-68.109,2024-01-05,17:12:01,2024-01-05,20:12:01,150,km,3.0,Ml
113 km al E de Socaire,-23.881 ,-66.826,2024-01-05,16:48:36,2024-01-05,19:48:36,192,km,3.6,Ml
71 km al NE de Calama,-21.939 ,-68.553,2024-01-05,16:05:40,2024-01-05,19:05:40,105,km,2.8,Ml
34 km al E de Calama,-22.449 ,-68.599,2024-01-05,16:00:30,2024-01-05,19:00:30,119,km,2.6,Ml
55 km al SO de Antofagasta,-24.016 ,-70.764,2024-01-05,15:33:46,2024-01-05,18:33:46,45,km,3.4,Ml
51 km al NE de Pozo Almonte,-19.883 ,-69.500,2024-01-05,14:54:31,2024-01-05,17:54:31,84,km,3.0,Ml
38 km al S de Mina Collahuasi,-21.164 ,-68.706,2024-01-05,11:20:17,2024-01-05,14:20:17,124,km,3.4,Ml
88 km al NE de Socaire,-23.252 ,-67.115,2024-01-05,07:49:23,2024-01-05,10:49:23,241,km,3.4,Ml
81 km al E de Alto del Carmen,-28.883 ,-69.671,2024-01-05,05:13:18,2024-01-05,08:13:18,127,km,3.3,Ml
55 km al O de La Ligua,-32.408 ,-71.815,2024-01-05,02:13:43,2024-01-05,05:13:43,34,km,3.4,Ml
36 km al NE de Calama,-22.252 ,-68.668,2024-01-05,02:03:21,2024-01-05,05:03:21,118,km,2.7,Ml
28 km al NO de Arauco,-37.058 ,-73.530,2024-01-05,00:54:06,2024-01-05,03:54:06,23,km,4.0,Ml
27 km al NO de Quillota,-32.733 ,-71.471,2024-01-04,23:39:00,2024-01-05,02:39:00,50,km,3.0,Ml
