evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al NO de Quillagua,-21.425 ,-69.759,2024-01-14,18:26:45,2024-01-14,21:26:45,49,km,3.3,Ml
118 km al NE de Socaire,-22.971 ,-66.956,2024-01-14,17:51:28,2024-01-14,20:51:28,285,km,3.5,Ml
51 km al N de Calama,-22.032 ,-68.779,2024-01-14,16:34:02,2024-01-14,19:34:02,146,km,3.4,Ml
94 km al E de OllagÃ¼e,-21.483 ,-67.392,2024-01-14,15:13:37,2024-01-14,18:13:37,264,km,3.9,Ml
54 km al SO de OllagÃ¼e,-21.677 ,-68.449,2024-01-14,14:42:41,2024-01-14,17:42:41,121,km,2.5,Ml
16 km al SE de Calama,-22.578 ,-68.826,2024-01-14,14:30:56,2024-01-14,17:30:56,113,km,3.3,Ml
59 km al SE de Socaire,-23.932 ,-67.443,2024-01-14,14:21:59,2024-01-14,17:21:59,255,km,2.7,Ml
18 km al E de CuricÃ³,-35.026 ,-71.050,2024-01-14,12:52:54,2024-01-14,15:52:54,95,km,2.6,Ml
32 km al SE de Pica,-20.673 ,-69.098,2024-01-14,11:52:16,2024-01-14,14:52:16,112,km,3.1,Ml
87 km al S de Mina La Escondida.,-25.017 ,-69.308,2024-01-14,10:04:30,2024-01-14,13:04:30,122,km,2.7,Ml
102 km al SE de Socaire,-24.140 ,-67.087,2024-01-14,07:57:18,2024-01-14,10:57:18,190,km,4.3,Ml
73 km al NO de Tocopilla,-21.479 ,-70.459,2024-01-14,05:24:37,2024-01-14,08:24:37,25,km,3.1,Ml
50 km al N de ChaÃ±aral.,-25.917 ,-70.757,2024-01-14,02:52:40,2024-01-14,05:52:40,50,km,2.9,Ml
40 km al O de ChillÃ¡n,-36.673 ,-72.539,2024-01-14,02:10:53,2024-01-14,05:10:53,33,km,2.9,Ml
22 km al SO de Calama,-22.631 ,-69.055,2024-01-14,01:41:41,2024-01-14,04:41:41,110,km,3.5,Ml
33 km al O de OllagÃ¼e,-21.154 ,-68.564,2024-01-13,22:08:14,2024-01-14,01:08:14,125,km,5.1,Mw
