evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
51 km al N de Pica,-20.052 ,-69.179,2024-01-20,19:43:22,2024-01-20,22:43:22,93,km,2.9,Ml
91 km al NE de San Pedro de Atacama,-22.356 ,-67.564,2024-01-20,18:58:28,2024-01-20,21:58:28,186,km,3.2,Ml
17 km al NE de VicuÃ±a,-29.896 ,-70.650,2024-01-20,17:40:23,2024-01-20,20:40:23,71,km,2.7,Ml
103 km al E de Socaire,-23.467 ,-66.884,2024-01-20,17:06:03,2024-01-20,20:06:03,208,km,4.3,Ml
42 km al N de ConstituciÃ³n,-34.959 ,-72.481,2024-01-20,16:18:37,2024-01-20,19:18:37,11,km,2.7,Ml
45 km al SO de Mina Collahuasi,-21.050 ,-69.015,2024-01-20,14:58:30,2024-01-20,17:58:30,106,km,2.5,Ml
42 km al NO de Canela Baja,-31.078 ,-71.695,2024-01-20,12:28:10,2024-01-20,15:28:10,32,km,3.5,Ml
31 km al SE de Socaire,-23.770 ,-67.657,2024-01-20,11:57:47,2024-01-20,14:57:47,239,km,3.2,Ml
49 km al SO de Alto Hospicio,-20.596 ,-70.419,2024-01-20,11:23:24,2024-01-20,14:23:24,39,km,2.5,Ml
46 km al SE de Putre,-18.463 ,-69.227,2024-01-20,09:45:58,2024-01-20,12:45:58,132,km,3.2,Ml
75 km al NE de Calama,-21.859 ,-68.632,2024-01-20,07:42:48,2024-01-20,10:42:48,118,km,2.9,Ml
20 km al SO de Huasco,-28.610 ,-71.345,2024-01-20,07:01:22,2024-01-20,10:01:22,51,km,3.9,Ml
26 km al SE de Talca,-35.605 ,-71.474,2024-01-20,02:14:19,2024-01-20,05:14:19,93,km,2.5,Ml
114 km al E de Socaire,-23.927 ,-66.828,2024-01-19,22:55:02,2024-01-20,01:55:02,178,km,2.8,Ml
52 km al NE de Calama,-22.063 ,-68.679,2024-01-19,22:03:07,2024-01-20,01:03:07,128,km,2.7,Ml
83 km al E de Socaire,-23.553 ,-67.074,2024-01-19,21:19:32,2024-01-20,00:19:32,216,km,4.3,Ml
