evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al SO de Melipilla,-33.940 ,-71.441,2023-07-23,19:52:53,2023-07-23,23:52:53,44,km,2.7,Ml
106 km al E de El Salvador,-26.224 ,-68.557,2023-07-23,18:31:46,2023-07-23,22:31:46,134,km,3.1,Ml
49 km al S de Caldera,-27.504 ,-70.864,2023-07-23,15:33:11,2023-07-23,19:33:11,52,km,3.1,Ml
19 km al O de Ovalle,-30.604 ,-71.399,2023-07-23,15:05:10,2023-07-23,19:05:10,52,km,3.0,Ml
41 km al N de Pozo Almonte,-19.906 ,-69.660,2023-07-23,13:48:57,2023-07-23,17:48:57,34,km,2.8,Ml
156 km al O de Canela Baja,-31.341 ,-73.101,2023-07-23,11:32:52,2023-07-23,15:32:52,10,km,3.9,Ml
158 km al O de Tir̼a,-38.398 ,-75.309,2023-07-23,09:40:40,2023-07-23,13:40:40,17,km,3.9,Ml
118 km al SE de Socaire,-24.375 ,-67.111,2023-07-23,04:10:00,2023-07-23,08:10:00,176,km,4.2,Ml
40 km al SO de Tongoy,-30.570 ,-71.692,2023-07-23,02:00:57,2023-07-23,06:00:57,15,km,2.7,Ml
14 km al O de Tocopilla,-22.086 ,-70.341,2023-07-23,01:53:18,2023-07-23,05:53:18,37,km,3.6,Ml
61 km al N de Huasco,-27.922 ,-71.154,2023-07-23,01:44:26,2023-07-23,05:44:26,49,km,2.6,Ml
69 km al N de Calama,-21.866 ,-68.778,2023-07-22,22:33:09,2023-07-23,02:33:09,128,km,2.5,Ml
