evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
89 km al O de Arica,-18.659 ,-71.147,2023-07-25,13:12:59,2023-07-25,17:12:59,50,km,2.7,Ml
41 km al SO de Mina Collahuasi,-21.140 ,-68.866,2023-07-25,10:24:46,2023-07-25,14:24:46,104,km,3.1,Ml
53 km al E de El Salvador,-26.253 ,-69.093,2023-07-25,10:13:09,2023-07-25,14:13:09,135,km,3.8,Ml
28 km al NE de Linares,-35.629 ,-71.450,2023-07-25,07:13:04,2023-07-25,11:13:04,93,km,4.2,Ml
63 km al SO de OllagÃ¼e,-21.745 ,-68.501,2023-07-25,04:26:30,2023-07-25,08:26:30,146,km,3.1,Ml
24 km al NO de CamiÃ±a,-19.115 ,-69.523,2023-07-25,02:55:45,2023-07-25,06:55:45,117,km,2.9,Ml
29 km al SO de OllagÃ¼e,-21.399 ,-68.467,2023-07-25,02:47:23,2023-07-25,06:47:23,116,km,2.7,Ml
83 km al NO de Tongoy,-29.834 ,-72.209,2023-07-25,01:29:49,2023-07-25,05:29:49,32,km,3.0,Ml
40 km al SO de Mina Collahuasi,-21.107 ,-68.905,2023-07-25,00:09:19,2023-07-25,04:09:19,113,km,2.8,Ml
136 km al NO de Puerto EdÃ©n,-48.117 ,-75.463,2023-07-24,23:01:12,2023-07-25,03:01:12,11,km,3.3,Ml
