evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al SO de Mina Collahuasi,-21.098 ,-68.958,2023-07-17,19:28:43,2023-07-17,23:28:43,105,km,2.6,Ml
53 km al NE de Calama,-22.112 ,-68.589,2023-07-17,18:50:38,2023-07-17,22:50:38,114,km,2.8,Ml
47 km al SO de Mina Collahuasi,-21.097 ,-69.002,2023-07-17,18:34:10,2023-07-17,22:34:10,112,km,2.7,Ml
30 km al NO de La Ligua,-32.192 ,-71.342,2023-07-17,16:08:39,2023-07-17,20:08:39,75,km,3.3,Ml
50 km al O de Arica,-18.612 ,-70.776,2023-07-17,14:17:28,2023-07-17,18:17:28,30,km,2.5,Ml
40 km al NO de Mina Collahuasi,-20.568 ,-68.929,2023-07-17,14:06:28,2023-07-17,18:06:28,106,km,3.8,Ml
13 km al NE de VicuÃ±a,-29.941 ,-70.624,2023-07-17,13:01:35,2023-07-17,17:01:35,97,km,2.6,Ml
60 km al SO de OllagÃ¼e,-21.549 ,-68.716,2023-07-17,12:13:37,2023-07-17,16:13:37,118,km,3.2,Ml
34 km al E de Sierra Gorda.,-22.972 ,-68.994,2023-07-17,11:45:58,2023-07-17,15:45:58,81,km,3.0,Ml
65 km al NE de Pozo Almonte,-19.893 ,-69.294,2023-07-17,11:18:59,2023-07-17,15:18:59,89,km,3.2,Ml
36 km al S de ChaÃ±aral.,-26.671 ,-70.680,2023-07-17,09:26:48,2023-07-17,13:26:48,42,km,2.5,Ml
33 km al O de MarÃ­a Elena,-22.404 ,-69.979,2023-07-17,07:47:56,2023-07-17,11:47:56,15,km,2.5,Ml
27 km al NE de VichuquÃ©n,-34.766 ,-71.741,2023-07-17,07:37:18,2023-07-17,11:37:18,45,km,2.9,Ml
46 km al O de Punitaqui,-30.667 ,-71.699,2023-07-17,07:26:37,2023-07-17,11:26:37,13,km,2.8,Ml
31 km al N de Putre,-17.924 ,-69.511,2023-07-17,06:13:47,2023-07-17,10:13:47,148,km,3.2,Ml
64 km al NE de Los Andes.,-32.572 ,-69.984,2023-07-17,05:20:50,2023-07-17,09:20:50,115,km,3.2,Ml
61 km al NE de San Pedro de Atacama,-22.622 ,-67.700,2023-07-17,04:58:08,2023-07-17,08:58:08,158,km,2.6,Ml
34 km al SE de Mina Los Pelambres,-32.107 ,-70.455,2023-07-17,04:23:04,2023-07-17,08:23:04,122,km,2.9,Ml
82 km al E de Tierra Amarilla,-27.508 ,-69.439,2023-07-17,04:14:35,2023-07-17,08:14:35,115,km,3.0,Ml
48 km al NO de CamiÃ±a,-18.946 ,-69.659,2023-07-17,03:01:48,2023-07-17,07:01:48,91,km,4.2,Ml
75 km al E de Taltal,-25.475 ,-69.742,2023-07-17,02:55:59,2023-07-17,06:55:59,83,km,2.8,Ml
9 km al O de Mina Collahuasi,-20.818 ,-68.745,2023-07-17,00:44:37,2023-07-17,04:44:37,115,km,2.5,Ml
15 km al O de Andacollo,-30.232 ,-71.236,2023-07-17,00:20:14,2023-07-17,04:20:14,53,km,2.7,Ml
52 km al NE de Lonquimay,-38.216 ,-70.856,2023-07-16,23:05:10,2023-07-17,03:05:10,206,km,6.6,Mww
22 km al NO de Pica,-20.347 ,-69.470,2023-07-16,21:57:26,2023-07-17,01:57:26,41,km,2.6,Ml
