evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
20 km al NO de Punitaqui,-30.717 ,-71.414,2023-07-30,18:42:54,2023-07-30,22:42:54,48,km,2.8,Ml
43 km al S de Mina Collahuasi,-21.215 ,-68.673,2023-07-30,17:06:55,2023-07-30,21:06:55,105,km,3.3,Ml
21 km al NE de Los Andes.,-32.726 ,-70.413,2023-07-30,13:39:49,2023-07-30,17:39:49,105,km,3.3,Ml
43 km al NO de Canela Baja,-31.046 ,-71.633,2023-07-30,13:38:30,2023-07-30,17:38:30,70,km,3.0,Ml
29 km al SE de Pica,-20.678 ,-69.143,2023-07-30,12:21:45,2023-07-30,16:21:45,108,km,2.7,Ml
13 km al SE de Huasco,-28.536 ,-71.111,2023-07-30,11:32:25,2023-07-30,15:32:25,81,km,3.0,Ml
125 km al NO de Tongoy,-29.634 ,-72.579,2023-07-30,04:55:21,2023-07-30,08:55:21,55,km,2.9,Ml
31 km al NO de San Pedro de Atacama,-22.805 ,-68.471,2023-07-30,04:41:25,2023-07-30,08:41:25,118,km,3.9,Ml
27 km al E de Vichuqu̩n,-34.915 ,-71.699,2023-07-30,01:53:24,2023-07-30,05:53:24,54,km,4.1,Ml
21 km al SE de Pica,-20.576 ,-69.153,2023-07-29,22:51:53,2023-07-30,02:51:53,109,km,3.5,Ml
27 km al SE de Arauco,-37.405 ,-73.080,2023-07-29,22:16:23,2023-07-30,02:16:23,51,km,5.0,Mw
40 km al O de San Pedro de Atacama,-22.987 ,-68.584,2023-07-29,21:12:18,2023-07-30,01:12:18,108,km,2.8,Ml
