evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al N de Huasco,-28.105 ,-71.363,2023-07-07,18:27:11,2023-07-07,22:27:11,34,km,2.7,Ml
43 km al SO de Mina Collahuasi,-21.130 ,-68.922,2023-07-07,17:14:45,2023-07-07,21:14:45,110,km,3.6,Ml
63 km al S de Putre,-18.739 ,-69.746,2023-07-07,14:55:51,2023-07-07,18:55:51,88,km,3.2,Ml
97 km al O de Mina La Escondida.,-24.623 ,-69.931,2023-07-07,14:52:05,2023-07-07,18:52:05,93,km,3.2,Ml
76 km al N de Calama,-21.820 ,-68.701,2023-07-07,11:56:38,2023-07-07,15:56:38,105,km,4.0,Ml
18 km al SO de Cobquecura,-36.221 ,-72.961,2023-07-07,10:57:57,2023-07-07,14:57:57,26,km,3.0,Ml
76 km al SE de Sierra Gorda.,-23.485 ,-68.940,2023-07-07,09:35:55,2023-07-07,13:35:55,119,km,2.9,Ml
18 km al SO de Cobquecura,-36.205 ,-72.967,2023-07-07,06:46:50,2023-07-07,10:46:50,34,km,3.0,Ml
59 km al S de Alto Hospicio,-20.798 ,-70.115,2023-07-07,05:38:47,2023-07-07,09:38:47,70,km,2.9,Ml
27 km al NO de ValparaÃ­so,-32.827 ,-71.732,2023-07-07,05:28:52,2023-07-07,09:28:52,26,km,3.2,Ml
41 km al NO de ValparaÃ­so,-32.735 ,-71.848,2023-07-07,05:17:22,2023-07-07,09:17:22,34,km,4.3,Ml
117 km al E de Socaire,-23.661 ,-66.746,2023-07-07,04:30:23,2023-07-07,08:30:23,199,km,3.5,Ml
18 km al SO de Punitaqui,-30.978 ,-71.344,2023-07-07,02:18:22,2023-07-07,06:18:22,58,km,2.6,Ml
113 km al SE de Socaire,-24.428 ,-67.268,2023-07-07,01:37:10,2023-07-07,05:37:10,184,km,4.0,Ml
37 km al SE de Pica,-20.769 ,-69.137,2023-07-07,00:14:56,2023-07-07,04:14:56,88,km,2.9,Ml
39 km al NE de Pica,-20.203 ,-69.120,2023-07-06,23:06:48,2023-07-07,03:06:48,108,km,2.7,Ml
35 km al NE de Mina La Escondida.,-24.024 ,-68.838,2023-07-06,21:13:23,2023-07-07,01:13:23,98,km,3.1,Ml
32 km al O de La Higuera,-29.456 ,-71.530,2023-07-06,20:52:56,2023-07-07,00:52:56,32,km,2.4,Ml
