evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al O de Parque Fray Jorge,-30.587 ,-72.180,2024-06-18,19:04:20,2024-06-18,23:04:20,40,km,2.9,Ml
32 km al SO de Taltal,-25.537 ,-70.774,2024-06-18,18:49:10,2024-06-18,22:49:10,39,km,2.9,Ml
26 km al O de Mina Collahuasi,-20.888 ,-68.894,2024-06-18,16:02:39,2024-06-18,20:02:39,99,km,3.5,Ml
59 km al S de Socaire,-24.112 ,-67.802,2024-06-18,15:39:53,2024-06-18,19:39:53,270,km,2.9,Ml
32 km al E de Sierra Gorda,-23.000 ,-69.028,2024-06-18,15:32:49,2024-06-18,19:32:49,106,km,2.6,Ml
45 km al E de Socaire,-23.666 ,-67.456,2024-06-18,14:47:00,2024-06-18,18:47:00,269,km,4.4,Ml
45 km al N de San Pedro de Atacama,-22.541 ,-68.044,2024-06-18,14:24:11,2024-06-18,18:24:11,195,km,3.4,Ml
38 km al NE de Vallenar,-28.271 ,-70.568,2024-06-18,14:14:39,2024-06-18,18:14:39,89,km,2.8,Ml
128 km al E de CopiapÃ³,-27.277 ,-69.037,2024-06-18,13:50:10,2024-06-18,17:50:10,116,km,2.5,Ml
50 km al SO de Mina Collahuasi,-21.170 ,-68.974,2024-06-18,13:24:14,2024-06-18,17:24:14,112,km,2.7,Ml
67 km al SE de Socaire,-24.139 ,-67.610,2024-06-18,12:39:57,2024-06-18,16:39:57,256,km,3.0,Ml
51 km al S de Mina Collahuasi,-21.268 ,-68.791,2024-06-18,12:24:49,2024-06-18,16:24:49,115,km,3.1,Ml
4 km al NO de Las Cabras,-34.267 ,-71.344,2024-06-18,12:13:59,2024-06-18,16:13:59,65,km,2.8,Ml
17 km al O de Moquegua,-17.185 ,-71.089,2024-06-18,11:47:41,2024-06-18,15:47:41,97,km,4.7,Ml
16 km al NO de El Tabo,-33.383 ,-71.815,2024-06-18,10:46:29,2024-06-18,14:46:29,35,km,2.7,Ml
67 km al E de CombarbalÃ¡,-31.129 ,-70.300,2024-06-18,10:28:44,2024-06-18,14:28:44,125,km,2.9,Ml
107 km al NO de Carrizal Bajo,-27.467 ,-71.985,2024-06-18,10:14:11,2024-06-18,14:14:11,22,km,3.9,Ml
16 km al N de Linares,-35.705 ,-71.644,2024-06-18,09:40:59,2024-06-18,13:40:59,72,km,2.6,Ml
103 km al O de Caldera,-27.252 ,-71.845,2024-06-18,07:50:45,2024-06-18,11:50:45,35,km,2.9,Ml
32 km al S de San Pedro de Atacama,-23.205 ,-68.244,2024-06-18,04:41:24,2024-06-18,08:41:24,126,km,4.1,Ml
127 km al NE de Socaire,-23.022 ,-66.815,2024-06-18,03:21:16,2024-06-18,07:21:16,261,km,3.9,Ml
31 km al O de Quintero,-32.731 ,-71.848,2024-06-18,03:13:37,2024-06-18,07:13:37,24,km,3.6,Ml
35 km al SO de OllagÃ¼e,-21.467 ,-68.471,2024-06-18,03:00:07,2024-06-18,07:00:07,145,km,2.8,Ml
84 km al O de San Antonio de los Cobres,-23.976 ,-67.102,2024-06-18,02:28:47,2024-06-18,06:28:47,219,km,3.2,Ml
94 km al SE de Socaire,-24.311 ,-67.412,2024-06-18,02:03:32,2024-06-18,06:03:32,210,km,2.9,Ml
46 km al SO de Mina Collahuasi,-21.113 ,-68.981,2024-06-17,22:21:32,2024-06-18,02:21:32,114,km,2.7,Ml
41 km al E de Pica,-20.511 ,-68.937,2024-06-17,20:58:39,2024-06-18,00:58:39,102,km,3.5,Ml
31 km al SE de Panguipulli,-39.847 ,-72.084,2024-06-17,20:21:57,2024-06-18,00:21:57,128,km,3.5,Ml
74 km al S de Socaire,-24.254 ,-67.974,2024-06-17,20:21:48,2024-06-18,00:21:48,270,km,3.5,Ml
