evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
76 km al S de CopiapÃ³,-28.044 ,-70.228,2024-06-05,16:17:26,2024-06-05,20:17:26,100,km,2.8,Ml
30 km al NO de Quintero,-32.539 ,-71.675,2024-06-05,15:03:10,2024-06-05,19:03:10,37,km,3.2,Ml
34 km al S de Parque Fray Jorge,-30.963 ,-71.651,2024-06-05,12:14:37,2024-06-05,16:14:37,30,km,2.6,Ml
44 km al SO de Mina Collahuasi,-21.127 ,-68.939,2024-06-05,10:13:32,2024-06-05,14:13:32,113,km,2.8,Ml
51 km al N de Pica,-20.056 ,-69.179,2024-06-05,09:21:16,2024-06-05,13:21:16,93,km,2.6,Ml
39 km al NE de CamiÃ±a,-19.064 ,-69.165,2024-06-05,08:20:13,2024-06-05,12:20:13,123,km,3.0,Ml
23 km al SO de CamiÃ±a,-19.476 ,-69.560,2024-06-05,02:13:21,2024-06-05,06:13:21,84,km,2.5,Ml
40 km al NO de Curarrehue,-39.030 ,-71.787,2024-06-05,02:00:47,2024-06-05,06:00:47,122,km,4.6,Mw
55 km al N de Mina Collahuasi,-20.346 ,-68.780,2024-06-05,01:16:51,2024-06-05,05:16:51,116,km,3.1,Ml
116 km al NE de San Pedro de Atacama,-22.055 ,-67.570,2024-06-04,22:39:41,2024-06-05,02:39:41,209,km,4.1,Ml
47 km al NE de Calama,-22.093 ,-68.718,2024-06-04,21:32:51,2024-06-05,01:32:51,110,km,2.5,Ml
118 km al O de Tongoy,-29.849 ,-72.625,2024-06-04,21:21:44,2024-06-05,01:21:44,36,km,2.7,Ml
64 km al S de Mina Collahuasi,-21.371 ,-68.850,2024-06-04,20:02:18,2024-06-05,00:02:18,105,km,3.1,Ml
