evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
120 km al NO de Carrizal Bajo,-27.385 ,-72.076,2024-06-10,19:47:35,2024-06-10,23:47:35,19,km,3.2,Ml
22 km al O de Rancagua,-34.154 ,-70.979,2024-06-10,19:47:17,2024-06-10,23:47:17,80,km,3.1,Ml
59 km al SE de Socaire,-24.078 ,-67.653,2024-06-10,19:07:06,2024-06-10,23:07:06,251,km,3.4,Ml
45 km al SO de Mina Collahuasi,-21.034 ,-69.028,2024-06-10,19:05:31,2024-06-10,23:05:31,108,km,2.5,Ml
62 km al O de Arica,-18.508 ,-70.905,2024-06-10,17:49:52,2024-06-10,21:49:52,24,km,2.7,Ml
60 km al SO de Caldera,-27.483 ,-71.216,2024-06-10,17:29:48,2024-06-10,21:29:48,31,km,2.6,Ml
58 km al SO de Mina Collahuasi,-21.188 ,-69.066,2024-06-10,16:38:30,2024-06-10,20:38:30,123,km,2.7,Ml
65 km al S de OllagÃ¼e,-21.774 ,-68.480,2024-06-10,16:12:17,2024-06-10,20:12:17,123,km,3.0,Ml
116 km al O de Caldera,-27.294 ,-71.972,2024-06-10,15:41:44,2024-06-10,19:41:44,38,km,3.8,Ml
36 km al NE de Pica,-20.214 ,-69.148,2024-06-10,15:31:43,2024-06-10,19:31:43,113,km,2.6,Ml
110 km al O de Caldera,-27.252 ,-71.918,2024-06-10,14:59:36,2024-06-10,18:59:36,27,km,3.0,Ml
47 km al SO de Mina Collahuasi,-21.147 ,-68.953,2024-06-10,14:52:52,2024-06-10,18:52:52,115,km,3.8,Ml
89 km al E de Farellones,-33.558 ,-69.386,2024-06-10,12:45:40,2024-06-10,16:45:40,10,km,2.9,Ml
28 km al E de Pica,-20.444 ,-69.062,2024-06-10,11:51:22,2024-06-10,15:51:22,118,km,3.7,Ml
93 km al O de Arica,-18.522 ,-71.199,2024-06-10,11:37:36,2024-06-10,15:37:36,29,km,2.8,Ml
83 km al E de Socaire,-23.852 ,-67.125,2024-06-10,09:23:42,2024-06-10,13:23:42,230,km,3.2,Ml
23 km al E de VichuquÃ©n,-34.811 ,-71.759,2024-06-10,09:21:58,2024-06-10,13:21:58,44,km,3.8,Ml
77 km al O de Pisagua,-19.406 ,-70.915,2024-06-10,09:05:40,2024-06-10,13:05:40,35,km,2.5,Ml
14 km al NE de Termas del Flaco,-34.880 ,-70.312,2024-06-10,08:58:32,2024-06-10,12:58:32,146,km,2.7,Ml
30 km al S de San JosÃ© de Maipo,-33.904 ,-70.434,2024-06-10,08:24:44,2024-06-10,12:24:44,19,km,2.6,Ml
25 km al SE de Rancagua,-34.276 ,-70.502,2024-06-10,06:50:15,2024-06-10,10:50:15,101,km,3.0,Ml
29 km al S de Alto del Carmen,-29.014 ,-70.423,2024-06-10,05:39:53,2024-06-10,09:39:53,105,km,2.8,Ml
59 km al SO de OllagÃ¼e,-21.670 ,-68.557,2024-06-10,04:29:08,2024-06-10,08:29:08,131,km,2.6,Ml
114 km al O de Lebu,-37.527 ,-74.950,2024-06-10,03:09:41,2024-06-10,07:09:41,15,km,2.8,Ml
33 km al SO de OllagÃ¼e,-21.458 ,-68.449,2024-06-09,23:42:45,2024-06-10,03:42:45,130,km,2.5,Ml
59 km al SO de OllagÃ¼e,-21.702 ,-68.504,2024-06-09,23:37:26,2024-06-10,03:37:26,131,km,2.9,Ml
68 km al SO de OllagÃ¼e,-21.716 ,-68.637,2024-06-09,23:26:15,2024-06-10,03:26:15,137,km,2.6,Ml
46 km al NE de Calama,-22.173 ,-68.624,2024-06-09,21:46:38,2024-06-10,01:46:38,124,km,2.6,Ml
11 km al SO de Petorca,-32.312 ,-71.023,2024-06-09,21:32:19,2024-06-10,01:32:19,71,km,3.7,Ml
10 km al NE de CamiÃ±a,-19.229 ,-69.391,2024-06-09,20:57:44,2024-06-10,00:57:44,98,km,2.5,Ml
