evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al SO de Melipilla,-33.916 ,-71.414,2024-11-11,18:32:44,2024-11-11,21:32:44,75,km,3.1,Ml
37 km al SE de Rancagua,-34.325 ,-70.387,2024-11-11,15:31:25,2024-11-11,18:31:25,123,km,3.3,Ml
30 km al S de Mina Collahuasi,-21.094 ,-68.652,2024-11-11,14:49:56,2024-11-11,17:49:56,126,km,3.0,Ml
83 km al O de San Antonio de los Cobres,-23.987 ,-67.098,2024-11-11,14:04:52,2024-11-11,17:04:52,222,km,2.6,Ml
27 km al SE de ConstituciÃ³n,-35.537 ,-72.252,2024-11-11,13:40:10,2024-11-11,16:40:10,62,km,2.9,Ml
45 km al SO de Parque Fray Jorge,-30.944 ,-72.027,2024-11-11,09:08:53,2024-11-11,12:08:53,47,km,3.2,Ml
61 km al NE de San Pedro de Atacama,-22.420 ,-67.967,2024-11-11,09:00:52,2024-11-11,12:00:52,197,km,3.7,Ml
39 km al NO de Mejillones,-22.798 ,-70.634,2024-11-11,08:01:04,2024-11-11,11:01:04,27,km,2.5,Ml
37 km al NO de Punta de Choros,-28.937 ,-71.598,2024-11-11,07:27:18,2024-11-11,10:27:18,38,km,3.3,Ml
68 km al SE de Taltal,-25.676 ,-69.882,2024-11-11,05:39:27,2024-11-11,08:39:27,85,km,3.9,Ml
48 km al SE de CuricÃ³,-35.332 ,-70.919,2024-11-11,05:19:28,2024-11-11,08:19:28,130,km,4.0,Ml
54 km al NE de Calama,-22.194 ,-68.496,2024-11-11,03:26:44,2024-11-11,06:26:44,124,km,3.5,Ml
54 km al SO de OllagÃ¼e,-21.631 ,-68.548,2024-11-11,02:16:11,2024-11-11,05:16:11,131,km,2.6,Ml
73 km al SE de Socaire,-23.882 ,-67.253,2024-11-10,21:45:21,2024-11-11,00:45:21,212,km,2.9,Ml
