evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al O de Mina Collahuasi,-20.859 ,-69.049,2024-11-21,19:31:24,2024-11-21,22:31:24,119,km,2.5,Ml
42 km al SO de Huasco,-28.785 ,-71.454,2024-11-21,19:17:03,2024-11-21,22:17:03,15,km,3.0,Ml
31 km al NE de Los Andes,-32.634 ,-70.372,2024-11-21,18:54:49,2024-11-21,21:54:49,119,km,2.6,Ml
8 km al SE de ChillÃ¡n,-36.644 ,-72.023,2024-11-21,16:13:44,2024-11-21,19:13:44,90,km,3.0,Ml
4 km al NO de Parque Fray Jorge,-30.628 ,-71.706,2024-11-21,12:57:50,2024-11-21,15:57:50,35,km,2.8,Ml
84 km al E de Socaire,-23.828 ,-67.104,2024-11-21,12:50:31,2024-11-21,15:50:31,234,km,3.8,Ml
36 km al O de Coronel,-36.931 ,-73.538,2024-11-21,12:39:36,2024-11-21,15:39:36,23,km,3.8,Ml
42 km al O de Coronel,-36.898 ,-73.596,2024-11-21,11:34:10,2024-11-21,14:34:10,11,km,3.3,Ml
102 km al SE de Socaire,-24.436 ,-67.490,2024-11-21,10:29:32,2024-11-21,13:29:32,194,km,4.1,Ml
21 km al N de Quillagua,-21.481 ,-69.600,2024-11-21,09:26:09,2024-11-21,12:26:09,26,km,3.0,Ml
20 km al S de La Serena,-30.080 ,-71.310,2024-11-21,08:45:32,2024-11-21,11:45:32,50,km,2.7,Ml
33 km al SO de Pichidangui,-32.351 ,-71.764,2024-11-21,07:38:21,2024-11-21,10:38:21,28,km,2.6,Ml
47 km al NE de Pica,-20.180 ,-69.017,2024-11-21,06:39:28,2024-11-21,09:39:28,100,km,3.7,Ml
74 km al O de ValparaÃ­so,-32.932 ,-72.393,2024-11-21,05:51:21,2024-11-21,08:51:21,45,km,3.4,Ml
205 km al O de ConstituciÃ³n,-34.959 ,-74.620,2024-11-21,03:20:24,2024-11-21,06:20:24,15,km,3.6,Ml
61 km al NE de Vallenar,-28.125 ,-70.402,2024-11-21,03:16:59,2024-11-21,06:16:59,79,km,3.1,Ml
34 km al O de TirÃºa,-38.484 ,-73.840,2024-11-20,22:52:54,2024-11-21,01:52:54,24,km,2.8,Ml
30 km al SE de Sierra Gorda,-23.049 ,-69.082,2024-11-20,21:26:48,2024-11-21,00:26:48,93,km,3.8,Ml
