evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
85 km al O de San Antonio de los Cobres,-23.992 ,-67.120,2024-11-20,19:44:54,2024-11-20,22:44:54,218,km,3.2,Ml
79 km al O de San Antonio de los Cobres,-24.214 ,-67.096,2024-11-20,15:44:36,2024-11-20,18:44:36,199,km,3.4,Ml
27 km al E de CuricÃ³,-34.956 ,-70.945,2024-11-20,13:47:41,2024-11-20,16:47:41,129,km,2.9,Ml
46 km al SO de Mina Collahuasi,-21.089 ,-69.006,2024-11-20,13:26:20,2024-11-20,16:26:20,118,km,3.1,Ml
37 km al SO de Mejillones,-23.269 ,-70.761,2024-11-20,12:06:25,2024-11-20,15:06:25,26,km,2.7,Ml
63 km al SO de OllagÃ¼e,-21.558 ,-68.744,2024-11-20,12:00:58,2024-11-20,15:00:58,109,km,3.6,Ml
60 km al S de CamiÃ±a,-19.833 ,-69.263,2024-11-20,11:21:39,2024-11-20,14:21:39,95,km,2.6,Ml
41 km al O de Mina Collahuasi,-20.898 ,-69.049,2024-11-20,11:17:16,2024-11-20,14:17:16,109,km,3.1,Ml
19 km al E de La Ligua,-32.481 ,-71.035,2024-11-20,09:52:42,2024-11-20,12:52:42,74,km,3.6,Ml
41 km al NE de MarÃ­a Elena,-22.139 ,-69.328,2024-11-20,08:07:21,2024-11-20,11:07:21,88,km,2.6,Ml
9 km al SO de Huasco,-28.507 ,-71.300,2024-11-20,05:01:46,2024-11-20,08:01:46,24,km,2.6,Ml
10 km al SO de Ovalle,-30.682 ,-71.247,2024-11-20,02:49:16,2024-11-20,05:49:16,53,km,2.8,Ml
