evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
74 km al SO de OllagÃ¼e,-21.836 ,-68.536,2024-11-19,20:57:50,2024-11-19,23:57:50,115,km,2.6,Ml
26 km al SE de CamiÃ±a,-19.525 ,-69.319,2024-11-19,19:25:31,2024-11-19,22:25:31,94,km,3.2,Ml
63 km al O de San Antonio de los Cobres,-24.051 ,-66.905,2024-11-19,18:21:26,2024-11-19,21:21:26,146,km,3.2,Ml
112 km al O de BahÃ­a Mansa,-40.146 ,-74.922,2024-11-19,16:06:07,2024-11-19,19:06:07,29,km,3.5,Ml
46 km al SO de Angol,-38.003 ,-73.168,2024-11-19,15:06:20,2024-11-19,18:06:20,68,km,4.6,Mw
30 km al SE de Calama,-22.668 ,-68.733,2024-11-19,14:43:25,2024-11-19,17:43:25,41,km,2.5,Ml
51 km al SE de Socaire,-23.905 ,-67.521,2024-11-19,14:08:28,2024-11-19,17:08:28,250,km,3.7,Ml
30 km al O de Mina Collahuasi,-20.868 ,-68.944,2024-11-19,09:08:17,2024-11-19,12:08:17,82,km,2.7,Ml
82 km al NE de San Pedro de Atacama,-22.284 ,-67.805,2024-11-19,08:14:19,2024-11-19,11:14:19,209,km,3.3,Ml
22 km al O de Quintero,-32.714 ,-71.753,2024-11-19,07:30:27,2024-11-19,10:30:27,22,km,2.7,Ml
78 km al E de CombarbalÃ¡,-31.086 ,-70.187,2024-11-19,05:54:48,2024-11-19,08:54:48,111,km,2.6,Ml
12 km al SO de Illapel,-31.706 ,-71.256,2024-11-19,05:34:26,2024-11-19,08:34:26,52,km,4.0,Ml
39 km al SE de Petorca,-32.455 ,-70.596,2024-11-19,05:04:37,2024-11-19,08:04:37,107,km,2.9,Ml
35 km al SO de OllagÃ¼e,-21.507 ,-68.411,2024-11-19,03:15:06,2024-11-19,06:15:06,137,km,2.6,Ml
15 km al O de Andacollo,-30.234 ,-71.241,2024-11-19,03:00:07,2024-11-19,06:00:07,57,km,2.6,Ml
62 km al SE de CamiÃ±a,-19.822 ,-69.182,2024-11-19,02:10:13,2024-11-19,05:10:13,122,km,2.7,Ml
46 km al SE de Sierra Gorda,-23.060 ,-68.912,2024-11-19,01:42:35,2024-11-19,04:42:35,91,km,3.1,Ml
25 km al N de Quillagua,-21.437 ,-69.568,2024-11-19,01:33:36,2024-11-19,04:33:36,29,km,4.2,Ml
15 km al SO de Canela Baja,-31.486 ,-71.573,2024-11-19,01:19:37,2024-11-19,04:19:37,72,km,2.9,Ml
51 km al SO de Mina Collahuasi,-21.127 ,-69.027,2024-11-19,00:14:43,2024-11-19,03:14:43,102,km,3.1,Ml
57 km al SO de Patache,-21.262 ,-70.463,2024-11-19,00:09:43,2024-11-19,03:09:43,62,km,2.9,Ml
98 km al SE de Socaire,-24.378 ,-67.456,2024-11-18,23:59:11,2024-11-19,02:59:11,213,km,3.5,Ml
22 km al SO de Arica,-18.576 ,-70.504,2024-11-18,22:17:35,2024-11-19,01:17:35,36,km,2.6,Ml
28 km al S de Calama,-22.703 ,-69.025,2024-11-18,21:22:31,2024-11-19,00:22:31,104,km,2.6,Ml
