evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al SE de Sierra Gorda,-23.211 ,-69.003,2024-11-23,19:24:20,2024-11-23,22:24:20,110,km,3.6,Ml
35 km al E de Pica,-20.501 ,-68.993,2024-11-23,17:28:30,2024-11-23,20:28:30,99,km,3.0,Ml
29 km al O de Paposo,-24.964 ,-70.748,2024-11-23,17:24:10,2024-11-23,20:24:10,45,km,2.6,Ml
73 km al S de Socaire,-24.214 ,-67.678,2024-11-23,17:07:58,2024-11-23,20:07:58,254,km,3.7,Ml
52 km al S de Socaire,-24.058 ,-67.828,2024-11-23,17:05:02,2024-11-23,20:05:02,256,km,2.7,Ml
37 km al E de Entre Lagos,-40.569 ,-72.190,2024-11-23,16:42:47,2024-11-23,19:42:47,5,km,2.6,Ml
9 km al SO de Punta de Choros,-29.285 ,-71.547,2024-11-23,14:14:03,2024-11-23,17:14:03,48,km,2.6,Ml
39 km al NE de Calama,-22.203 ,-68.688,2024-11-23,11:30:22,2024-11-23,14:30:22,128,km,3.0,Ml
38 km al NO de Iquique,-20.057 ,-70.476,2024-11-23,11:07:30,2024-11-23,14:07:30,28,km,2.6,Ml
47 km al O de Cabo Raper,-46.695 ,-76.235,2024-11-23,10:13:01,2024-11-23,13:13:01,12,km,2.8,Ml
50 km al O de OllagÃ¼e,-21.345 ,-68.717,2024-11-23,10:07:34,2024-11-23,13:07:34,102,km,2.8,Ml
42 km al SO de OllagÃ¼e,-21.572 ,-68.411,2024-11-23,09:25:05,2024-11-23,12:25:05,128,km,2.7,Ml
34 km al N de Calama,-22.174 ,-68.862,2024-11-23,09:22:06,2024-11-23,12:22:06,120,km,3.2,Ml
63 km al NE de Calama,-21.950 ,-68.685,2024-11-23,02:32:19,2024-11-23,05:32:19,106,km,3.1,Ml
79 km al SE de Alto del Carmen,-29.068 ,-69.757,2024-11-23,00:52:23,2024-11-23,03:52:23,140,km,2.9,Ml
116 km al E de CopiapÃ³,-27.307 ,-69.164,2024-11-23,00:26:39,2024-11-23,03:26:39,123,km,3.1,Ml
50 km al SO de Mina Collahuasi,-21.228 ,-68.885,2024-11-22,23:12:18,2024-11-23,02:12:18,111,km,2.7,Ml
