evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
15 km al NO de Victoria,-38.141 ,-72.450,2023-05-07,19:59:06,2023-05-07,23:59:06,59,km,3.5,Ml
38 km al E de Quillagua,-21.659 ,-69.170,2023-05-07,15:11:01,2023-05-07,19:11:01,96,km,2.5,Ml
36 km al E de Pica,-20.478 ,-68.986,2023-05-07,15:04:25,2023-05-07,19:04:25,110,km,2.9,Ml
75 km al NE de San Pedro de Atacama,-22.312 ,-67.888,2023-05-07,13:30:49,2023-05-07,17:30:49,205,km,3.9,Ml
52 km al O de San Pedro de Atacama,-22.999 ,-68.704,2023-05-07,12:56:09,2023-05-07,16:56:09,104,km,2.6,Ml
30 km al N de La Higuera,-29.250 ,-71.269,2023-05-07,12:50:45,2023-05-07,16:50:45,55,km,2.9,Ml
60 km al NO de Taltal,-25.005 ,-70.883,2023-05-07,11:49:27,2023-05-07,15:49:27,40,km,2.8,Ml
33 km al SO de OllagÃ¼e,-21.488 ,-68.390,2023-05-07,11:27:32,2023-05-07,15:27:32,136,km,2.8,Ml
47 km al E de Calama,-22.308 ,-68.506,2023-05-07,11:16:27,2023-05-07,15:16:27,122,km,2.6,Ml
69 km al S de Socaire,-24.185 ,-67.714,2023-05-07,09:24:22,2023-05-07,13:24:22,235,km,3.4,Ml
113 km al NO de Tocopilla,-21.233 ,-70.787,2023-05-07,08:10:19,2023-05-07,12:10:19,38,km,3.3,Ml
8 km al NE de Taltal,-25.353 ,-70.434,2023-05-07,07:59:54,2023-05-07,11:59:54,47,km,2.5,Ml
69 km al O de Iquique,-20.152 ,-70.810,2023-05-07,05:49:19,2023-05-07,09:49:19,19,km,2.6,Ml
42 km al O de Canela Baja,-31.533 ,-71.866,2023-05-07,05:26:54,2023-05-07,09:26:54,30,km,3.1,Ml
9 km al E de Taltal,-25.394 ,-70.401,2023-05-07,03:54:10,2023-05-07,07:54:10,47,km,2.6,Ml
90 km al E de Socaire,-23.318 ,-67.064,2023-05-07,03:30:25,2023-05-07,07:30:25,244,km,4.4,Ml
7 km al NE de Taltal,-25.356 ,-70.446,2023-05-07,02:29:01,2023-05-07,06:29:01,44,km,5.1,Mww
31 km al SO de OllagÃ¼e,-21.472 ,-68.390,2023-05-07,02:03:30,2023-05-07,06:03:30,149,km,2.7,Ml
44 km al SE de Calama,-22.695 ,-68.574,2023-05-07,01:07:17,2023-05-07,05:07:17,112,km,3.6,Ml
44 km al O de Punitaqui,-30.944 ,-71.696,2023-05-07,00:18:33,2023-05-07,04:18:33,37,km,2.9,Ml
19 km al E de Calama,-22.407 ,-68.763,2023-05-07,00:12:44,2023-05-07,04:12:44,114,km,4.4,Mw
29 km al SO de Mina Collahuasi,-20.935 ,-68.916,2023-05-06,23:54:03,2023-05-07,03:54:03,105,km,2.5,Ml
152 km al E de Paihuano,-29.517 ,-69.054,2023-05-06,23:16:40,2023-05-07,03:16:40,13,km,3.1,Ml
51 km al S de Socaire,-24.045 ,-67.847,2023-05-06,22:50:39,2023-05-07,02:50:39,263,km,2.7,Ml
12 km al S de Cuya,-19.265 ,-70.154,2023-05-06,21:57:25,2023-05-07,01:57:25,54,km,3.5,Ml
67 km al NE de Calama,-21.924 ,-68.663,2023-05-06,21:36:37,2023-05-07,01:36:37,121,km,2.5,Ml
