evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al E de Pisagua,-19.671 ,-69.809,2023-05-30,19:06:26,2023-05-30,23:06:26,38,km,3.3,Ml
45 km al O de Taltal,-25.416 ,-70.930,2023-05-30,16:15:37,2023-05-30,20:15:37,39,km,2.6,Ml
61 km al SO de Alto Hospicio,-20.636 ,-70.540,2023-05-30,14:15:57,2023-05-30,18:15:57,43,km,2.8,Ml
208 km al O de Cobquecura,-35.545 ,-74.982,2023-05-30,14:15:48,2023-05-30,18:15:48,15,km,4.2,Ml
56 km al SE de Socaire,-24.033 ,-67.631,2023-05-30,13:43:20,2023-05-30,17:43:20,236,km,3.3,Ml
22 km al E de El Salvador,-26.252 ,-69.396,2023-05-30,13:27:01,2023-05-30,17:27:01,6,km,2.9,Ml
67 km al SO de Alto Hospicio,-20.660 ,-70.594,2023-05-30,13:02:06,2023-05-30,17:02:06,40,km,3.0,Ml
67 km al SO de Alto Hospicio,-20.662 ,-70.591,2023-05-30,12:51:37,2023-05-30,16:51:37,43,km,5.4,Mw
42 km al SO de Los Vilos,-32.242 ,-71.727,2023-05-30,12:11:23,2023-05-30,16:11:23,16,km,3.2,Ml
24 km al SO de Panguipulli,-39.749 ,-72.568,2023-05-30,11:48:06,2023-05-30,15:48:06,79,km,2.6,Ml
33 km al SE de Talca,-35.605 ,-71.368,2023-05-30,11:42:22,2023-05-30,15:42:22,88,km,2.7,Ml
56 km al SE de Socaire,-23.981 ,-67.537,2023-05-30,11:31:37,2023-05-30,15:31:37,257,km,2.9,Ml
13 km al N de Vallenar,-28.457 ,-70.770,2023-05-30,10:31:56,2023-05-30,14:31:56,58,km,2.6,Ml
69 km al NE de Calama,-21.968 ,-68.540,2023-05-30,08:25:37,2023-05-30,12:25:37,6,km,3.8,Ml
143 km al NE de Socaire,-22.910 ,-66.700,2023-05-30,08:18:13,2023-05-30,12:18:13,299,km,3.9,Ml
46 km al S de Tocopilla,-22.505 ,-70.263,2023-05-30,07:39:01,2023-05-30,11:39:01,41,km,3.9,Ml
238 km al S de Puerto Williams,-57.077 ,-67.565,2023-05-30,07:30:06,2023-05-30,11:30:06,10,km,4.2,Mw
28 km al SO de Los Vilos,-32.121 ,-71.671,2023-05-30,05:11:27,2023-05-30,09:11:27,66,km,3.0,Ml
73 km al SE de Socaire,-24.091 ,-67.420,2023-05-30,04:20:27,2023-05-30,08:20:27,240,km,3.6,Ml
38 km al SE de Sierra Gorda.,-23.132 ,-69.040,2023-05-30,04:11:14,2023-05-30,08:11:14,116,km,2.5,Ml
25 km al NO de Los Vilos,-31.707 ,-71.630,2023-05-30,03:33:24,2023-05-30,07:33:24,34,km,2.7,Ml
19 km al NE de Farellones,-33.210 ,-70.203,2023-05-30,03:17:13,2023-05-30,07:17:13,120,km,3.5,Ml
42 km al O de OllagÃ¼e,-21.275 ,-68.654,2023-05-30,03:07:22,2023-05-30,07:07:22,120,km,2.5,Ml
7 km al NO de La Higuera,-29.471 ,-71.253,2023-05-30,02:35:16,2023-05-30,06:35:16,48,km,4.2,Ml
4 km al NE de San Pedro de Atacama,-22.901 ,-68.165,2023-05-30,02:27:40,2023-05-30,06:27:40,151,km,3.1,Ml
131 km al O de San Salvador de Jujuy,-23.908 ,-66.549,2023-05-30,02:03:56,2023-05-30,06:03:56,121,km,3.4,Ml
169 km al NO de Arauco,-36.478 ,-74.953,2023-05-30,00:35:55,2023-05-30,04:35:55,31,km,3.0,Ml
225 km al SO de Ushuaia,-56.717 ,-69.353,2023-05-30,00:35:01,2023-05-30,04:35:01,10,km,4.8,Mw
33 km al SO de OllagÃ¼e,-21.459 ,-68.444,2023-05-29,23:53:04,2023-05-30,03:53:04,130,km,3.6,Ml
55 km al N de ChaÃ±aral.,-25.883 ,-70.811,2023-05-29,23:42:15,2023-05-30,03:42:15,36,km,2.8,Ml
33 km al SE de Tacna,-18.265 ,-70.082,2023-05-29,23:32:04,2023-05-30,03:32:04,96,km,3.7,Ml
