evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
24 km al O de Huasco,-28.446 ,-71.464,2023-11-26,20:38:29,2023-11-26,23:38:29,28,km,3.2,Ml
23 km al O de Huasco,-28.439 ,-71.450,2023-11-26,20:06:13,2023-11-26,23:06:13,29,km,4.5,Mw
9 km al O de Huasco,-28.438 ,-71.307,2023-11-26,19:51:54,2023-11-26,22:51:54,29,km,2.6,Ml
39 km al O de Mina Collahuasi,-20.830 ,-69.037,2023-11-26,19:19:17,2023-11-26,22:19:17,107,km,3.2,Ml
78 km al S de Socaire,-24.292 ,-67.941,2023-11-26,18:49:48,2023-11-26,21:49:48,212,km,3.3,Ml
72 km al SE de Socaire,-24.048 ,-67.385,2023-11-26,17:44:34,2023-11-26,20:44:34,196,km,4.7,Mw
9 km al O de Huasco,-28.437 ,-71.311,2023-11-26,17:19:50,2023-11-26,20:19:50,32,km,2.9,Ml
11 km al O de Huasco,-28.427 ,-71.321,2023-11-26,16:23:39,2023-11-26,19:23:39,29,km,2.6,Ml
15 km al NO de Huasco,-28.406 ,-71.364,2023-11-26,16:18:46,2023-11-26,19:18:46,29,km,3.2,Ml
15 km al NO de Huasco,-28.384 ,-71.345,2023-11-26,16:08:06,2023-11-26,19:08:06,45,km,3.2,Ml
5 km al NO de Huasco,-28.431 ,-71.256,2023-11-26,16:04:49,2023-11-26,19:04:49,29,km,2.8,Ml
21 km al O de Huasco,-28.406 ,-71.421,2023-11-26,15:52:32,2023-11-26,18:52:32,28,km,3.8,Ml
17 km al O de Huasco,-28.415 ,-71.385,2023-11-26,15:37:14,2023-11-26,18:37:14,26,km,2.8,Ml
13 km al O de Huasco,-28.435 ,-71.353,2023-11-26,15:27:40,2023-11-26,18:27:40,33,km,4.1,Ml
68 km al E de Quillagua,-21.480 ,-68.906,2023-11-26,10:33:32,2023-11-26,13:33:32,98,km,4.7,Mw
74 km al O de Ancud,-41.565 ,-74.615,2023-11-26,08:01:08,2023-11-26,11:01:08,15,km,2.9,Ml
49 km al E de Pica,-20.420 ,-68.866,2023-11-26,06:32:31,2023-11-26,09:32:31,115,km,3.8,Ml
7 km al NE de CuricÃ³,-34.936 ,-71.184,2023-11-26,03:57:32,2023-11-26,06:57:32,89,km,3.4,Ml
30 km al NE de Baquedano,-23.180 ,-69.600,2023-11-26,03:52:41,2023-11-26,06:52:41,101,km,3.4,Ml
45 km al SO de Mina Collahuasi,-21.139 ,-68.930,2023-11-26,03:07:49,2023-11-26,06:07:49,113,km,2.8,Ml
