evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
21 km al O de Huasco,-28.449 ,-71.439,2023-11-27,19:13:19,2023-11-27,22:13:19,30,km,3.4,Ml
84 km al S de Mina La Escondida.,-25.026 ,-69.095,2023-11-27,18:02:55,2023-11-27,21:02:55,121,km,4.4,Mw
62 km al NE de Huasco,-27.946 ,-70.995,2023-11-27,17:39:33,2023-11-27,20:39:33,30,km,2.5,Ml
36 km al NO de ValparaÃ­so,-32.836 ,-71.904,2023-11-27,16:45:20,2023-11-27,19:45:20,19,km,2.8,Ml
64 km al SO de Mina Collahuasi,-21.340 ,-68.934,2023-11-27,16:38:10,2023-11-27,19:38:10,104,km,3.9,Ml
32 km al E de Calama,-22.377 ,-68.638,2023-11-27,14:16:18,2023-11-27,17:16:18,115,km,3.1,Ml
40 km al SO de Colchane.,-19.421 ,-68.986,2023-11-27,12:11:41,2023-11-27,15:11:41,116,km,3.1,Ml
27 km al O de OllagÃ¼e,-21.193 ,-68.510,2023-11-27,07:26:00,2023-11-27,10:26:00,129,km,2.8,Ml
102 km al NE de Taltal,-24.558 ,-70.117,2023-11-27,07:08:24,2023-11-27,10:08:24,49,km,5.5,Mw
31 km al SO de Huasco,-28.681 ,-71.430,2023-11-27,06:37:30,2023-11-27,09:37:30,33,km,3.2,Ml
7 km al E de CamiÃ±a,-19.332 ,-69.358,2023-11-27,05:55:36,2023-11-27,08:55:36,107,km,3.5,Ml
32 km al SO de Huasco,-28.694 ,-71.424,2023-11-27,05:18:10,2023-11-27,08:18:10,27,km,3.2,Ml
43 km al S de Mina Collahuasi,-21.200 ,-68.755,2023-11-27,05:03:20,2023-11-27,08:03:20,112,km,2.8,Ml
23 km al N de Tongoy,-30.054 ,-71.559,2023-11-27,04:41:29,2023-11-27,07:41:29,41,km,2.9,Ml
52 km al SO de OllagÃ¼e,-21.583 ,-68.578,2023-11-27,04:06:36,2023-11-27,07:06:36,123,km,2.6,Ml
17 km al N de Cuya,-19.021 ,-70.234,2023-11-27,03:28:27,2023-11-27,06:28:27,66,km,2.6,Ml
19 km al O de Huasco,-28.477 ,-71.420,2023-11-27,02:35:03,2023-11-27,05:35:03,28,km,2.5,Ml
77 km al SE de Tierra Amarilla,-28.118 ,-69.955,2023-11-27,02:08:43,2023-11-27,05:08:43,101,km,2.9,Ml
22 km al N de La Higuera,-29.322 ,-71.275,2023-11-27,02:00:51,2023-11-27,05:00:51,75,km,2.6,Ml
32 km al SO de Huasco,-28.684 ,-71.430,2023-11-27,01:55:22,2023-11-27,04:55:22,27,km,3.2,Ml
28 km al SO de Huasco,-28.663 ,-71.395,2023-11-27,01:52:54,2023-11-27,04:52:54,39,km,3.6,Ml
70 km al O de Caldera,-27.304 ,-71.473,2023-11-27,00:43:18,2023-11-27,03:43:18,32,km,2.6,Ml
27 km al SO de Punitaqui,-30.939 ,-71.508,2023-11-27,00:27:52,2023-11-27,03:27:52,60,km,3.9,Ml
110 km al SE de Socaire,-24.371 ,-67.224,2023-11-26,23:36:28,2023-11-27,02:36:28,194,km,4.5,Mw
57 km al N de OllagÃ¼e,-20.737 ,-68.091,2023-11-26,21:52:28,2023-11-27,00:52:28,171,km,3.3,Ml
20 km al O de Huasco,-28.448 ,-71.427,2023-11-26,21:45:51,2023-11-27,00:45:51,36,km,3.7,Ml
