evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
67 km al N de Taltal,-24.823 ,-70.307,2023-11-22,19:50:49,2023-11-22,22:50:49,42,km,2.6,Ml
58 km al NE de Calama,-21.992 ,-68.703,2023-11-22,19:05:03,2023-11-22,22:05:03,111,km,2.7,Ml
83 km al SE de Socaire,-24.283 ,-67.581,2023-11-22,18:33:56,2023-11-22,21:33:56,224,km,4.2,Ml
79 km al NE de Socaire,-23.127 ,-67.300,2023-11-22,16:36:09,2023-11-22,19:36:09,252,km,2.8,Ml
34 km al SO de OllagÃ¼e,-21.495 ,-68.411,2023-11-22,16:10:49,2023-11-22,19:10:49,142,km,3.0,Ml
25 km al O de OllagÃ¼e,-21.270 ,-68.488,2023-11-22,15:14:39,2023-11-22,18:14:39,124,km,2.7,Ml
15 km al O de Caldera,-27.113 ,-70.961,2023-11-22,14:58:21,2023-11-22,17:58:21,46,km,2.6,Ml
46 km al SO de Mina Collahuasi,-21.107 ,-68.983,2023-11-22,13:53:24,2023-11-22,16:53:24,109,km,2.6,Ml
27 km al E de Pica,-20.575 ,-69.085,2023-11-22,13:50:10,2023-11-22,16:50:10,100,km,2.8,Ml
55 km al O de Socaire,-23.681 ,-68.422,2023-11-22,10:39:36,2023-11-22,13:39:36,160,km,3.7,Ml
33 km al NO de Petorca,-32.046 ,-71.189,2023-11-22,10:39:34,2023-11-22,13:39:34,87,km,2.8,Ml
8 km al N de CamiÃ±a,-19.238 ,-69.421,2023-11-22,10:18:12,2023-11-22,13:18:12,95,km,3.4,Ml
48 km al SE de Arica,-18.750 ,-69.964,2023-11-22,09:36:46,2023-11-22,12:36:46,85,km,2.6,Ml
44 km al NO de Los Vilos,-31.711 ,-71.908,2023-11-22,08:06:57,2023-11-22,11:06:57,44,km,3.2,Ml
59 km al N de La Higuera,-29.001 ,-71.352,2023-11-22,07:38:50,2023-11-22,10:38:50,87,km,2.9,Ml
70 km al NO de Tocopilla,-21.504 ,-70.451,2023-11-22,06:50:20,2023-11-22,09:50:20,15,km,2.8,Ml
62 km al O de Los Vilos,-31.705 ,-72.121,2023-11-22,05:32:48,2023-11-22,08:32:48,30,km,2.7,Ml
56 km al O de Los Vilos,-31.712 ,-72.054,2023-11-22,05:14:23,2023-11-22,08:14:23,34,km,2.6,Ml
67 km al S de Socaire,-24.177 ,-68.027,2023-11-22,04:53:03,2023-11-22,07:53:03,252,km,3.5,Ml
34 km al SO de Los Vilos,-32.130 ,-71.756,2023-11-22,04:44:51,2023-11-22,07:44:51,22,km,2.8,Ml
23 km al E de Sierra Gorda.,-22.885 ,-69.093,2023-11-22,04:21:03,2023-11-22,07:21:03,105,km,4.7,Ml
55 km al O de Los Vilos,-31.720 ,-72.046,2023-11-22,01:52:09,2023-11-22,04:52:09,34,km,3.6,Ml
103 km al SE de Socaire,-24.212 ,-67.133,2023-11-22,01:38:35,2023-11-22,04:38:35,212,km,3.6,Ml
52 km al NO de Los Vilos,-31.704 ,-72.010,2023-11-22,01:30:26,2023-11-22,04:30:26,27,km,3.1,Ml
58 km al N de Calama,-21.953 ,-68.947,2023-11-22,01:19:22,2023-11-22,04:19:22,113,km,2.5,Ml
29 km al O de HornopirÃ©n,-42.034 ,-72.810,2023-11-22,01:05:47,2023-11-22,04:05:47,18,km,3.6,Ml
62 km al SO de OllagÃ¼e,-21.736 ,-68.495,2023-11-22,01:02:12,2023-11-22,04:02:12,115,km,2.7,Ml
78 km al N de Calama,-21.806 ,-68.683,2023-11-22,00:20:27,2023-11-22,03:20:27,124,km,3.0,Ml
109 km al SE de Socaire,-24.336 ,-67.199,2023-11-21,23:46:35,2023-11-22,02:46:35,194,km,3.4,Ml
25 km al S de Mina Collahuasi,-21.048 ,-68.714,2023-11-21,23:41:23,2023-11-22,02:41:23,102,km,2.6,Ml
