evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
11 km al NE de Calama,-22.426 ,-68.833,2024-12-03,20:39:52,2024-12-03,23:39:52,117,km,2.9,Ml
112 km al E de CopiapÃ³,-27.490 ,-69.210,2024-12-03,20:24:21,2024-12-03,23:24:21,112,km,2.5,Ml
75 km al SE de Socaire,-24.079 ,-67.382,2024-12-03,20:05:39,2024-12-03,23:05:39,212,km,3.4,Ml
25 km al S de CopiapÃ³,-27.588 ,-70.289,2024-12-03,19:56:24,2024-12-03,22:56:24,94,km,2.7,Ml
60 km al S de Socaire,-24.125 ,-67.883,2024-12-03,19:50:06,2024-12-03,22:50:06,240,km,2.8,Ml
40 km al E de Talca,-35.525 ,-71.242,2024-12-03,16:37:53,2024-12-03,19:37:53,96,km,2.6,Ml
62 km al SE de Socaire,-23.855 ,-67.357,2024-12-03,16:15:53,2024-12-03,19:15:53,252,km,3.0,Ml
40 km al NE de Calama,-22.170 ,-68.715,2024-12-03,16:12:35,2024-12-03,19:12:35,120,km,3.0,Ml
11 km al O de San Fernando,-34.623 ,-71.099,2024-12-03,15:53:18,2024-12-03,18:53:18,102,km,2.8,Ml
77 km al E de Monte Patria,-30.662 ,-70.153,2024-12-03,14:34:01,2024-12-03,17:34:01,111,km,3.0,Ml
49 km al S de Taltal,-25.842 ,-70.543,2024-12-03,14:17:14,2024-12-03,17:17:14,51,km,2.7,Ml
26 km al SE de OllagÃ¼e,-21.323 ,-68.031,2024-12-03,13:16:22,2024-12-03,16:16:22,252,km,2.5,Ml
46 km al E de Socaire,-23.711 ,-67.457,2024-12-03,11:54:26,2024-12-03,14:54:26,199,km,4.8,Mw
47 km al N de CamiÃ±a,-18.908 ,-69.287,2024-12-03,11:39:02,2024-12-03,14:39:02,106,km,3.1,Ml
1 km al SE de Sierra Gorda,-22.896 ,-69.317,2024-12-03,10:54:08,2024-12-03,13:54:08,76,km,2.7,Ml
35 km al NO de Mina Collahuasi,-20.687 ,-68.960,2024-12-03,10:37:03,2024-12-03,13:37:03,105,km,2.5,Ml
32 km al NO de Mina Collahuasi,-20.569 ,-68.804,2024-12-03,08:40:18,2024-12-03,11:40:18,115,km,3.4,Ml
60 km al O de OllagÃ¼e,-21.389 ,-68.804,2024-12-03,08:16:33,2024-12-03,11:16:33,119,km,2.6,Ml
31 km al O de OllagÃ¼e,-21.280 ,-68.544,2024-12-03,07:36:05,2024-12-03,10:36:05,121,km,2.6,Ml
117 km al NO de Pichilemu,-33.872 ,-73.119,2024-12-03,07:09:04,2024-12-03,10:09:04,33,km,2.9,Ml
41 km al NO de Tongoy,-29.994 ,-71.802,2024-12-03,07:02:41,2024-12-03,10:02:41,43,km,2.7,Ml
25 km al SO de Parque Fray Jorge,-30.824 ,-71.870,2024-12-03,06:57:23,2024-12-03,09:57:23,29,km,3.9,Ml
63 km al SE de Sierra Gorda,-23.256 ,-68.850,2024-12-03,05:49:34,2024-12-03,08:49:34,124,km,2.6,Ml
18 km al N de Cabo Raper,-46.650 ,-75.576,2024-12-03,04:21:50,2024-12-03,07:21:50,12,km,2.5,Ml
14 km al E de Tocopilla,-22.043 ,-70.077,2024-12-03,03:42:18,2024-12-03,06:42:18,70,km,2.6,Ml
35 km al S de Mina Collahuasi,-21.141 ,-68.682,2024-12-03,03:35:26,2024-12-03,06:35:26,112,km,2.6,Ml
9 km al SE de Vallenar,-28.612 ,-70.673,2024-12-03,03:27:23,2024-12-03,06:27:23,70,km,3.3,Ml
47 km al S de Pica,-20.889 ,-69.185,2024-12-03,02:54:41,2024-12-03,05:54:41,112,km,3.0,Ml
65 km al NE de Los Andes,-32.476 ,-70.052,2024-12-03,02:23:49,2024-12-03,05:23:49,153,km,3.9,Ml
33 km al N de Pozo Almonte,-19.964 ,-69.783,2024-12-03,01:28:54,2024-12-03,04:28:54,66,km,2.6,Ml
37 km al NE de Calama,-22.186 ,-68.735,2024-12-03,01:13:32,2024-12-03,04:13:32,131,km,2.8,Ml
78 km al E de Socaire,-23.433 ,-67.141,2024-12-03,00:02:59,2024-12-03,03:02:59,250,km,2.9,Ml
43 km al NE de Carrizal Bajo,-27.732 ,-70.977,2024-12-02,23:53:47,2024-12-03,02:53:47,55,km,2.6,Ml
