evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al SO de Huasco,-28.697 ,-71.703,2023-08-10,19:30:40,2023-08-10,23:30:40,24,km,2.9,Ml
46 km al SE de Pica,-20.852 ,-69.109,2023-08-10,19:08:54,2023-08-10,23:08:54,110,km,2.9,Ml
77 km al NE de El Salvador,-25.684 ,-69.164,2023-08-10,17:26:24,2023-08-10,21:26:24,112,km,3.7,Ml
92 km al N de Taltal,-24.615 ,-70.761,2023-08-10,14:33:10,2023-08-10,18:33:10,27,km,3.6,Ml
111 km al E de San Pedro de Atacama,-22.888 ,-67.118,2023-08-10,13:27:02,2023-08-10,17:27:02,227,km,2.7,Ml
37 km al N de Pica,-20.172 ,-69.221,2023-08-10,13:15:20,2023-08-10,17:15:20,95,km,4.4,Ml
37 km al S de Mina Collahuasi,-21.162 ,-68.680,2023-08-10,11:47:54,2023-08-10,15:47:54,121,km,3.6,Ml
18 km al E de Tongoy,-30.205 ,-71.322,2023-08-10,07:38:51,2023-08-10,11:38:51,67,km,2.6,Ml
107 km al SE de Socaire,-24.107 ,-67.000,2023-08-10,05:54:07,2023-08-10,09:54:07,191,km,3.6,Ml
36 km al NO de ConcepciÃ³n,-36.619 ,-73.365,2023-08-10,04:22:26,2023-08-10,08:22:26,21,km,2.6,Ml
57 km al NO de Canela Baja,-31.062 ,-71.904,2023-08-10,02:49:05,2023-08-10,06:49:05,43,km,3.2,Ml
26 km al SE de Pica,-20.699 ,-69.214,2023-08-10,00:57:27,2023-08-10,04:57:27,101,km,2.5,Ml
71 km al E de Baquedano,-23.529 ,-69.184,2023-08-10,00:02:09,2023-08-10,04:02:09,79,km,2.5,Ml
96 km al S de Ilo,-18.480 ,-71.556,2023-08-09,23:21:35,2023-08-10,03:21:35,30,km,3.3,Ml
26 km al E de CopiapÃ³,-27.296 ,-70.076,2023-08-09,22:45:33,2023-08-10,02:45:33,77,km,2.8,Ml
14 km al O de Panguipulli,-39.596 ,-72.477,2023-08-09,22:33:22,2023-08-10,02:33:22,86,km,3.0,Ml
44 km al S de Pica,-20.868 ,-69.216,2023-08-09,22:11:22,2023-08-10,02:11:22,83,km,3.4,Ml
23 km al O de La Ligua,-32.457 ,-71.472,2023-08-09,21:35:33,2023-08-10,01:35:33,32,km,2.5,Ml
