evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
26 km al NO de Mejillones,-22.939 ,-70.634,2023-08-11,19:03:12,2023-08-11,23:03:12,48,km,3.5,Ml
8 km al NE de Mina La Escondida.,-24.226 ,-68.989,2023-08-11,18:35:46,2023-08-11,22:35:46,98,km,3.4,Ml
40 km al SE de Mina Los Pelambres,-32.024 ,-70.228,2023-08-11,14:22:03,2023-08-11,18:22:03,104,km,2.8,Ml
61 km al NO de Quillagua,-21.335 ,-70.014,2023-08-11,14:18:13,2023-08-11,18:18:13,42,km,3.1,Ml
65 km al NE de El Salvador,-25.966 ,-69.043,2023-08-11,11:40:37,2023-08-11,15:40:37,121,km,2.9,Ml
119 km al NE de Socaire,-22.871 ,-67.033,2023-08-11,11:36:23,2023-08-11,15:36:23,228,km,4.5,Mw
49 km al S de Pica,-20.926 ,-69.275,2023-08-11,10:18:51,2023-08-11,14:18:51,82,km,2.7,Ml
50 km al SO de Mina Collahuasi,-21.211 ,-68.904,2023-08-11,08:08:56,2023-08-11,12:08:56,114,km,2.7,Ml
29 km al SE de Linares,-36.083 ,-71.461,2023-08-11,07:14:22,2023-08-11,11:14:22,134,km,2.7,Ml
60 km al O de Tongoy,-30.233 ,-72.119,2023-08-11,06:05:04,2023-08-11,10:05:04,37,km,3.9,Ml
46 km al NO de Quillagua,-21.375 ,-69.860,2023-08-11,02:49:32,2023-08-11,06:49:32,75,km,3.0,Ml
104 km al SE de Socaire,-24.311 ,-67.241,2023-08-11,02:18:58,2023-08-11,06:18:58,174,km,2.5,Ml
40 km al S de Cami̱a,-19.667 ,-69.391,2023-08-11,01:38:44,2023-08-11,05:38:44,110,km,3.5,Ml
59 km al NE de Calama,-22.047 ,-68.586,2023-08-11,00:47:43,2023-08-11,04:47:43,106,km,3.1,Ml
55 km al NE de Los Andes.,-32.441 ,-70.237,2023-08-11,00:28:52,2023-08-11,04:28:52,121,km,2.8,Ml
22 km al O de Calama,-22.488 ,-69.147,2023-08-10,23:26:59,2023-08-11,03:26:59,85,km,3.3,Ml
31 km al NO de Mina Collahuasi,-20.701 ,-68.922,2023-08-10,22:56:48,2023-08-11,02:56:48,97,km,3.7,Ml
90 km al SE de Tierra Amarilla,-28.138 ,-69.728,2023-08-10,21:16:19,2023-08-11,01:16:19,111,km,2.5,Ml
