evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
25 km al S de Sierra Gorda.,-23.117 ,-69.364,2023-03-09,18:30:01,2023-03-09,21:30:01,92,km,4.2,Ml
69 km al O de Cobquecura,-35.878 ,-73.497,2023-03-09,15:39:36,2023-03-09,18:39:36,37,km,2.5,Ml
61 km al NO de Lebu,-37.192 ,-74.100,2023-03-09,14:42:55,2023-03-09,17:42:55,24,km,4.7,Mw
14 km al SE de CamiÃ±a,-19.419 ,-69.355,2023-03-09,14:25:53,2023-03-09,17:25:53,99,km,2.9,Ml
41 km al O de El Tabo,-33.304 ,-72.070,2023-03-09,13:32:24,2023-03-09,16:32:24,39,km,3.0,Ml
66 km al SO de San Pedro de Atacama,-23.378 ,-68.617,2023-03-09,12:00:35,2023-03-09,15:00:35,101,km,2.9,Ml
38 km al NE de Calama,-22.206 ,-68.702,2023-03-09,10:54:31,2023-03-09,13:54:31,118,km,3.5,Ml
51 km al SO de Pica,-20.777 ,-69.716,2023-03-09,09:56:35,2023-03-09,12:56:35,55,km,3.8,Ml
98 km al NO de Cochrane,-46.565 ,-73.374,2023-03-09,08:44:13,2023-03-09,11:44:13,12,km,3.1,Ml
86 km al S de Ilo,-18.422 ,-71.343,2023-03-09,07:43:06,2023-03-09,10:43:06,26,km,3.1,Ml
51 km al N de ChaÃ±aral.,-25.896 ,-70.520,2023-03-09,07:40:38,2023-03-09,10:40:38,48,km,3.7,Ml
39 km al NE de Calama,-22.156 ,-68.762,2023-03-09,07:11:56,2023-03-09,10:11:56,115,km,3.5,Ml
61 km al N de Vallenar,-28.028 ,-70.692,2023-03-09,06:19:25,2023-03-09,09:19:25,75,km,2.7,Ml
58 km al SO de OllagÃ¼e,-21.669 ,-68.539,2023-03-09,04:29:28,2023-03-09,07:29:28,132,km,3.2,Ml
42 km al O de La Ligua,-32.579 ,-71.649,2023-03-09,01:27:56,2023-03-09,04:27:56,63,km,2.9,Ml
81 km al N de Taltal,-24.690 ,-70.351,2023-03-09,01:13:17,2023-03-09,04:13:17,53,km,2.9,Ml
44 km al SO de CamiÃ±a,-19.524 ,-69.783,2023-03-08,23:02:03,2023-03-09,02:02:03,28,km,4.2,Mw
