evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al SO de Colchane.,-19.516 ,-69.018,2023-03-13,20:45:26,2023-03-13,23:45:26,115,km,2.7,Ml
34 km al O de Punitaqui,-30.961 ,-71.576,2023-03-13,20:03:45,2023-03-13,23:03:45,37,km,2.9,Ml
190 km al NO de La Rioja,-28.013 ,-67.973,2023-03-13,19:50:45,2023-03-13,22:50:45,204,km,5.3,Mww
82 km al SE de Socaire,-23.995 ,-67.215,2023-03-13,19:33:01,2023-03-13,22:33:01,243,km,3.6,Ml
16 km al N de Laja,-37.148 ,-72.664,2023-03-13,16:28:41,2023-03-13,19:28:41,54,km,2.5,Ml
40 km al NO de Tacna,-17.721 ,-70.466,2023-03-13,16:19:16,2023-03-13,19:19:16,98,km,5.0,Mww
55 km al S de OllagÃ¼e,-21.697 ,-68.411,2023-03-13,13:17:41,2023-03-13,16:17:41,126,km,2.6,Ml
75 km al E de Tierra Amarilla,-27.605 ,-69.517,2023-03-13,12:53:39,2023-03-13,15:53:39,103,km,2.6,Ml
131 km al NO de Caldera,-26.502 ,-71.983,2023-03-13,11:29:47,2023-03-13,14:29:47,27,km,3.2,Ml
44 km al O de Taltal,-25.545 ,-70.902,2023-03-13,09:54:32,2023-03-13,12:54:32,41,km,3.7,Ml
126 km al O de Pichilemu,-34.502 ,-73.377,2023-03-13,08:29:37,2023-03-13,11:29:37,17,km,2.6,Ml
25 km al SO de Huasco,-28.669 ,-71.322,2023-03-13,07:14:04,2023-03-13,10:14:04,35,km,3.4,Ml
65 km al SO de OllagÃ¼e,-21.478 ,-68.818,2023-03-13,05:52:35,2023-03-13,08:52:35,110,km,3.0,Ml
106 km al O de Arica,-18.703 ,-71.298,2023-03-13,05:49:25,2023-03-13,08:49:25,75,km,3.3,Ml
26 km al S de Los Vilos,-32.147 ,-71.488,2023-03-13,03:29:51,2023-03-13,06:29:51,59,km,2.9,Ml
12 km al SE de Pica,-20.567 ,-69.254,2023-03-13,03:11:31,2023-03-13,06:11:31,92,km,2.6,Ml
29 km al SE de Tocopilla,-22.307 ,-70.046,2023-03-13,02:01:44,2023-03-13,05:01:44,22,km,2.7,Ml
44 km al SO de Los Vilos,-32.206 ,-71.822,2023-03-13,01:46:56,2023-03-13,04:46:56,26,km,3.0,Ml
