evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al NO de La Serena,-29.690 ,-71.755,2024-05-06,19:06:31,2024-05-06,23:06:31,36,km,2.6,Ml
22 km al N de CamiÃ±a,-19.124 ,-69.481,2024-05-06,18:18:23,2024-05-06,22:18:23,98,km,3.5,Ml
58 km al S de OllagÃ¼e,-21.719 ,-68.419,2024-05-06,14:27:51,2024-05-06,18:27:51,134,km,2.9,Ml
21 km al NE de ChillÃ¡n,-36.479 ,-71.937,2024-05-06,12:35:12,2024-05-06,16:35:12,74,km,3.7,Ml
41 km al N de Vallenar,-28.207 ,-70.733,2024-05-06,09:54:59,2024-05-06,13:54:59,58,km,2.6,Ml
55 km al NE de El Salvador,-25.883 ,-69.241,2024-05-06,09:52:56,2024-05-06,13:52:56,106,km,3.0,Ml
48 km al SE de Socaire,-23.915 ,-67.587,2024-05-06,09:43:26,2024-05-06,13:43:26,289,km,3.3,Ml
32 km al O de Tocopilla,-22.012 ,-70.500,2024-05-06,08:36:22,2024-05-06,12:36:22,14,km,3.6,Ml
45 km al SE de Sierra Gorda.,-23.194 ,-69.015,2024-05-06,06:40:13,2024-05-06,10:40:13,89,km,2.7,Ml
51 km al N de Pica,-20.054 ,-69.165,2024-05-06,06:07:30,2024-05-06,10:07:30,94,km,3.1,Ml
80 km al S de Socaire,-24.295 ,-68.029,2024-05-06,04:53:01,2024-05-06,08:53:01,234,km,3.4,Ml
25 km al O de Mina Collahuasi,-20.815 ,-68.900,2024-05-06,02:30:31,2024-05-06,06:30:31,108,km,4.7,Mw
58 km al N de Calama,-21.949 ,-68.855,2024-05-06,02:27:02,2024-05-06,06:27:02,122,km,3.1,Ml
41 km al SO de Putre,-18.535 ,-69.719,2024-05-06,01:01:05,2024-05-06,05:01:05,96,km,2.6,Ml
61 km al S de OllagÃ¼e,-21.749 ,-68.422,2024-05-06,00:39:35,2024-05-06,04:39:35,140,km,2.5,Ml
12 km al SO de Ovalle,-30.687 ,-71.285,2024-05-05,23:37:12,2024-05-06,03:37:12,50,km,3.1,Ml
10 km al SO de Ovalle,-30.657 ,-71.282,2024-05-05,21:58:13,2024-05-06,01:58:13,47,km,4.4,Ml
31 km al E de Puelo,-41.588 ,-71.944,2024-05-05,21:48:18,2024-05-06,01:48:18,149,km,3.7,Ml
