evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
36 km al O de Mina Collahuasi,-20.890 ,-69.002,2023-06-17,19:41:38,2023-06-17,23:41:38,115,km,2.8,Ml
53 km al SO de Mina Collahuasi,-21.140 ,-69.046,2023-06-17,19:12:00,2023-06-17,23:12:00,104,km,3.1,Ml
65 km al SO de Iquique,-20.547 ,-70.662,2023-06-17,18:52:35,2023-06-17,22:52:35,39,km,3.8,Ml
120 km al SO de Tongoy,-30.765 ,-72.598,2023-06-17,18:52:22,2023-06-17,22:52:22,27,km,2.8,Ml
24 km al NE de CuricÃ³,-34.832 ,-71.053,2023-06-17,18:31:38,2023-06-17,22:31:38,98,km,4.9,Mw
36 km al SO de Mina Collahuasi,-21.062 ,-68.898,2023-06-17,17:42:43,2023-06-17,21:42:43,115,km,3.2,Ml
67 km al S de OllagÃ¼e,-21.797 ,-68.449,2023-06-17,14:57:35,2023-06-17,18:57:35,116,km,2.5,Ml
55 km al S de OllagÃ¼e,-21.699 ,-68.399,2023-06-17,14:22:59,2023-06-17,18:22:59,131,km,3.2,Ml
62 km al NE de Socaire,-23.280 ,-67.380,2023-06-17,09:43:08,2023-06-17,13:43:08,253,km,3.8,Ml
75 km al S de Socaire,-24.262 ,-67.958,2023-06-17,07:18:17,2023-06-17,11:18:17,253,km,2.9,Ml
46 km al SO de OllagÃ¼e,-21.537 ,-68.551,2023-06-17,06:50:12,2023-06-17,10:50:12,124,km,3.6,Ml
66 km al SE de Socaire,-24.112 ,-67.577,2023-06-17,06:20:09,2023-06-17,10:20:09,232,km,2.7,Ml
42 km al SO de Mina Collahuasi,-21.088 ,-68.950,2023-06-17,05:35:35,2023-06-17,09:35:35,104,km,3.0,Ml
40 km al NE de Quillagua,-21.467 ,-69.206,2023-06-17,04:19:25,2023-06-17,08:19:25,102,km,3.3,Ml
46 km al N de ChaÃ±aral.,-25.934 ,-70.684,2023-06-17,03:25:23,2023-06-17,07:25:23,39,km,3.1,Ml
36 km al SE de Calama,-22.635 ,-68.623,2023-06-17,03:22:25,2023-06-17,07:22:25,156,km,2.6,Ml
11 km al O de ChaÃ±aral.,-26.347 ,-70.735,2023-06-17,02:20:25,2023-06-17,06:20:25,65,km,3.5,Ml
95 km al NE de Socaire,-23.098 ,-67.128,2023-06-17,02:18:48,2023-06-17,06:18:48,260,km,4.0,Ml
34 km al S de Pica,-20.775 ,-69.215,2023-06-17,00:35:42,2023-06-17,04:35:42,115,km,3.0,Ml
101 km al O de Tongoy,-30.406 ,-72.537,2023-06-17,00:29:43,2023-06-17,04:29:43,11,km,2.8,Ml
84 km al O de Tongoy,-30.432 ,-72.343,2023-06-16,22:36:18,2023-06-17,02:36:18,29,km,2.9,Ml
70 km al O de Tongoy,-30.479 ,-72.176,2023-06-16,22:30:22,2023-06-17,02:30:22,35,km,3.0,Ml
81 km al SO de San Pedro de Atacama,-23.443 ,-68.748,2023-06-16,21:09:16,2023-06-17,01:09:16,108,km,3.2,Ml
24 km al SE de Huasco,-28.663 ,-71.118,2023-06-16,20:34:01,2023-06-17,00:34:01,50,km,2.5,Ml
