evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
33 km al E de Mina Los Pelambres,-31.943 ,-70.266,2023-06-09,18:06:17,2023-06-09,22:06:17,133,km,2.5,Ml
43 km al S de Huasco,-28.838 ,-71.321,2023-06-09,18:03:22,2023-06-09,22:03:22,37,km,2.8,Ml
29 km al SE de Baquedano,-23.479 ,-69.602,2023-06-09,17:19:30,2023-06-09,21:19:30,82,km,4.0,Ml
32 km al NO de Los Andes.,-32.575 ,-70.755,2023-06-09,09:32:42,2023-06-09,13:32:42,83,km,2.7,Ml
109 km al SE de Socaire,-24.242 ,-67.084,2023-06-09,09:04:15,2023-06-09,13:04:15,211,km,3.5,Ml
89 km al NO de Quillagua,-21.198 ,-70.234,2023-06-09,07:55:22,2023-06-09,11:55:22,38,km,2.8,Ml
15 km al O de ChaÃ±aral.,-26.354 ,-70.770,2023-06-09,06:04:45,2023-06-09,10:04:45,36,km,2.8,Ml
14 km al O de ChaÃ±aral.,-26.345 ,-70.762,2023-06-09,05:59:33,2023-06-09,09:59:33,36,km,3.0,Ml
12 km al S de Santiago,-33.550 ,-70.645,2023-06-09,05:58:07,2023-06-09,09:58:07,87,km,3.0,Ml
58 km al SO de OllagÃ¼e,-21.668 ,-68.549,2023-06-09,04:34:15,2023-06-09,08:34:15,133,km,2.8,Ml
54 km al O de Tongoy,-30.380 ,-72.036,2023-06-09,03:10:45,2023-06-09,07:10:45,37,km,3.0,Ml
72 km al SE de Socaire,-24.025 ,-67.367,2023-06-09,02:32:45,2023-06-09,06:32:45,238,km,3.1,Ml
89 km al O de Cobquecura,-35.802 ,-73.693,2023-06-09,02:04:51,2023-06-09,06:04:51,27,km,3.4,Ml
44 km al SE de Pica,-20.855 ,-69.174,2023-06-09,00:47:46,2023-06-09,04:47:46,110,km,3.0,Ml
80 km al SE de Sierra Gorda.,-23.426 ,-68.783,2023-06-09,00:43:42,2023-06-09,04:43:42,102,km,2.7,Ml
101 km al E de Socaire,-23.494 ,-66.908,2023-06-08,23:21:45,2023-06-09,03:21:45,190,km,4.0,Ml
18 km al S de La Serena,-30.056 ,-71.308,2023-06-08,23:19:14,2023-06-09,03:19:14,55,km,3.5,Ml
60 km al O de OllagÃ¼e,-21.427 ,-68.790,2023-06-08,21:13:29,2023-06-09,01:13:29,101,km,2.6,Ml
