evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
75 km al NO de Lebu,-37.068 ,-74.167,2024-08-18,19:31:58,2024-08-18,23:31:58,24,km,5.4,Mw
31 km al SE de Calama,-22.673 ,-68.722,2024-08-18,19:15:18,2024-08-18,23:15:18,96,km,2.6,Ml
50 km al NE de Calama,-22.102 ,-68.656,2024-08-18,14:09:55,2024-08-18,18:09:55,120,km,2.6,Ml
42 km al SO de Huasco,-28.793 ,-71.438,2024-08-18,12:19:40,2024-08-18,16:19:40,15,km,2.6,Ml
49 km al O de Quillagua,-21.621 ,-70.007,2024-08-18,10:18:41,2024-08-18,14:18:41,76,km,3.5,Ml
50 km al SO de Taltal,-25.783 ,-70.765,2024-08-18,10:07:22,2024-08-18,14:07:22,44,km,4.1,Ml
69 km al SO de OllagÃ¼e,-21.738 ,-68.628,2024-08-18,09:32:08,2024-08-18,13:32:08,112,km,2.8,Ml
27 km al NE de VichuquÃ©n,-34.723 ,-71.771,2024-08-18,09:22:24,2024-08-18,13:22:24,40,km,3.0,Ml
22 km al SE de Salamanca,-31.958 ,-70.855,2024-08-18,07:05:06,2024-08-18,11:05:06,92,km,2.7,Ml
65 km al SE de Socaire,-24.124 ,-67.626,2024-08-18,06:56:25,2024-08-18,10:56:25,248,km,2.8,Ml
78 km al SO de OllagÃ¼e,-21.795 ,-68.686,2024-08-18,04:06:39,2024-08-18,08:06:39,120,km,3.0,Ml
28 km al SE de San Pedro de Atacama,-23.053 ,-67.966,2024-08-18,03:33:47,2024-08-18,07:33:47,142,km,3.5,Ml
30 km al S de Mina Collahuasi,-21.094 ,-68.614,2024-08-18,03:07:50,2024-08-18,07:07:50,126,km,2.5,Ml
65 km al SO de OllagÃ¼e,-21.712 ,-68.601,2024-08-18,03:03:09,2024-08-18,07:03:09,124,km,2.8,Ml
80 km al O de Lebu,-37.430 ,-74.536,2024-08-18,01:57:02,2024-08-18,05:57:02,21,km,3.3,Ml
124 km al NO de Isla Guamblin,-44.043 ,-76.167,2024-08-18,00:26:32,2024-08-18,04:26:32,8,km,3.1,Ml
52 km al E de Socaire,-23.563 ,-67.377,2024-08-17,22:28:14,2024-08-18,02:28:14,288,km,3.1,Ml
51 km al NO de CamiÃ±a,-18.885 ,-69.613,2024-08-17,21:44:39,2024-08-18,01:44:39,95,km,4.8,Mw
31 km al NE de Calama,-22.238 ,-68.769,2024-08-17,21:10:31,2024-08-18,01:10:31,115,km,2.7,Ml
32 km al S de Mina Collahuasi,-21.111 ,-68.622,2024-08-17,20:36:05,2024-08-18,00:36:05,136,km,3.3,Ml
