evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al S de Mina Collahuasi,-21.096 ,-68.768,2024-08-25,17:18:22,2024-08-25,21:18:22,118,km,3.3,Ml
26 km al O de Navidad,-33.877 ,-72.096,2024-08-25,15:20:28,2024-08-25,19:20:28,35,km,3.4,Ml
25 km al O de Navidad,-33.865 ,-72.085,2024-08-25,15:13:25,2024-08-25,19:13:25,35,km,3.4,Ml
20 km al SE de Quillota,-33.037 ,-71.153,2024-08-25,15:10:30,2024-08-25,19:10:30,62,km,2.6,Ml
72 km al E de Socaire,-23.562 ,-67.180,2024-08-25,13:47:44,2024-08-25,17:47:44,228,km,4.3,Mw
52 km al SO de Caldera,-27.381 ,-71.213,2024-08-25,10:59:54,2024-08-25,14:59:54,51,km,3.7,Ml
46 km al NE de Calama,-22.222 ,-68.569,2024-08-25,08:45:03,2024-08-25,12:45:03,140,km,3.3,Ml
85 km al E de Socaire,-23.544 ,-67.060,2024-08-25,08:21:35,2024-08-25,12:21:35,226,km,4.2,Ml
45 km al SO de OllagÃ¼e,-21.399 ,-68.648,2024-08-25,07:44:53,2024-08-25,11:44:53,112,km,2.8,Ml
28 km al NE de Los Andes,-32.719 ,-70.330,2024-08-25,07:27:55,2024-08-25,11:27:55,123,km,2.7,Ml
21 km al N de OllagÃ¼e,-21.042 ,-68.213,2024-08-25,07:21:18,2024-08-25,11:21:18,148,km,3.0,Ml
41 km al NE de Calama,-22.171 ,-68.692,2024-08-25,07:08:58,2024-08-25,11:08:58,107,km,2.5,Ml
62 km al E de Alto del Carmen,-28.633 ,-69.867,2024-08-25,05:29:06,2024-08-25,09:29:06,112,km,3.1,Ml
22 km al O de El Salvador,-26.202 ,-69.843,2024-08-25,03:47:31,2024-08-25,07:47:31,43,km,3.0,Ml
25 km al SE de La Ligua,-32.606 ,-71.046,2024-08-24,22:56:06,2024-08-25,02:56:06,55,km,3.6,Ml
28 km al E de Los Andes,-32.778 ,-70.302,2024-08-24,21:19:58,2024-08-25,01:19:58,117,km,3.3,Ml
44 km al O de Sierra Gorda,-22.942 ,-69.750,2024-08-24,20:22:30,2024-08-25,00:22:30,69,km,3.9,Ml
