evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
65 km al SO de San Pedro de Atacama,-23.221 ,-68.749,2024-08-29,17:35:47,2024-08-29,21:35:47,97,km,3.4,Ml
33 km al O de OllagÃ¼e,-21.122 ,-68.552,2024-08-29,16:53:05,2024-08-29,20:53:05,132,km,2.5,Ml
74 km al E de Socaire,-23.752 ,-67.184,2024-08-29,16:38:28,2024-08-29,20:38:28,259,km,3.2,Ml
18 km al NE de Putre,-18.132 ,-69.405,2024-08-29,14:39:22,2024-08-29,18:39:22,137,km,3.3,Ml
58 km al SE de Socaire,-24.005 ,-67.544,2024-08-29,13:40:45,2024-08-29,17:40:45,265,km,3.4,Ml
38 km al N de San Pedro de Atacama,-22.583 ,-68.260,2024-08-29,12:50:28,2024-08-29,16:50:28,115,km,2.6,Ml
32 km al SO de Mina Collahuasi,-21.087 ,-68.789,2024-08-29,06:59:21,2024-08-29,10:59:21,119,km,2.7,Ml
90 km al E de Socaire,-23.309 ,-67.067,2024-08-29,06:09:50,2024-08-29,10:09:50,236,km,3.1,Ml
51 km al O de Puerto Aguirre,-45.204 ,-74.171,2024-08-29,04:29:08,2024-08-29,08:29:08,23,km,2.6,Ml
75 km al SO de OllagÃ¼e,-21.791 ,-68.644,2024-08-29,02:54:36,2024-08-29,06:54:36,119,km,3.0,Ml
71 km al NE de OllagÃ¼e,-20.637 ,-67.984,2024-08-29,00:56:29,2024-08-29,04:56:29,170,km,2.6,Ml
84 km al O de San Antonio de los Cobres,-23.947 ,-67.088,2024-08-28,23:15:58,2024-08-29,03:15:58,223,km,3.1,Ml
33 km al O de Mina Collahuasi,-20.899 ,-68.963,2024-08-28,22:49:18,2024-08-29,02:49:18,95,km,2.7,Ml
33 km al SE de Putre,-18.451 ,-69.404,2024-08-28,22:42:33,2024-08-29,02:42:33,115,km,3.0,Ml
36 km al SO de San Pedro de Atacama,-23.208 ,-68.362,2024-08-28,22:31:29,2024-08-29,02:31:29,184,km,2.6,Ml
