evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
17 km al N de Tongoy,-30.101 ,-71.483,2024-08-30,19:20:24,2024-08-30,23:20:24,40,km,4.5,Mw
56 km al N de Calama,-21.976 ,-68.826,2024-08-30,18:27:44,2024-08-30,22:27:44,105,km,2.6,Ml
31 km al NO de Quintero,-32.557 ,-71.723,2024-08-30,17:48:11,2024-08-30,21:48:11,39,km,2.5,Ml
47 km al SO de OllagÃ¼e,-21.544 ,-68.549,2024-08-30,12:25:38,2024-08-30,16:25:38,145,km,2.7,Ml
29 km al E de Panguipulli,-39.528 ,-72.018,2024-08-30,11:20:30,2024-08-30,15:20:30,112,km,3.1,Ml
62 km al O de Quillagua,-21.481 ,-70.098,2024-08-30,09:55:25,2024-08-30,13:55:25,37,km,2.5,Ml
49 km al N de Mina Collahuasi,-20.406 ,-68.782,2024-08-30,05:39:01,2024-08-30,09:39:01,114,km,2.6,Ml
52 km al SO de OllagÃ¼e,-21.632 ,-68.491,2024-08-30,05:34:50,2024-08-30,09:34:50,127,km,2.7,Ml
76 km al NE de Socaire,-23.046 ,-67.432,2024-08-30,02:51:15,2024-08-30,06:51:15,245,km,2.6,Ml
25 km al SO de Linares,-36.015 ,-71.778,2024-08-29,23:19:15,2024-08-30,03:19:15,70,km,4.1,Ml
