evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
56 km al SE de CamiÃ±a,-19.768 ,-69.196,2024-08-07,18:04:46,2024-08-07,22:04:46,98,km,3.1,Ml
34 km al E de Carrizal Bajo,-28.212 ,-70.836,2024-08-07,17:25:40,2024-08-07,21:25:40,54,km,3.5,Ml
20 km al E de Linares,-35.768 ,-71.396,2024-08-07,14:08:20,2024-08-07,18:08:20,92,km,2.8,Ml
23 km al N de La Serena,-29.703 ,-71.316,2024-08-07,12:41:16,2024-08-07,16:41:16,50,km,4.1,Ml
27 km al NO de Las Cabras,-34.080 ,-71.438,2024-08-07,08:58:39,2024-08-07,12:58:39,51,km,2.6,Ml
26 km al O de Mina Collahuasi,-20.773 ,-68.902,2024-08-07,08:55:26,2024-08-07,12:55:26,99,km,2.7,Ml
73 km al SO de OllagÃ¼e,-21.782 ,-68.626,2024-08-07,03:47:41,2024-08-07,07:47:41,122,km,3.0,Ml
46 km al SO de Mina Collahuasi,-21.191 ,-68.874,2024-08-07,02:12:08,2024-08-07,06:12:08,110,km,2.6,Ml
37 km al O de Caldera,-26.998 ,-71.184,2024-08-07,01:57:56,2024-08-07,05:57:56,35,km,2.9,Ml
64 km al SO de Mina Collahuasi,-21.313 ,-68.994,2024-08-07,01:19:09,2024-08-07,05:19:09,108,km,2.6,Ml
138 km al O de Lebu,-38.066 ,-75.122,2024-08-07,01:16:41,2024-08-07,05:16:41,50,km,2.7,Ml
54 km al O de OllagÃ¼e,-21.371 ,-68.750,2024-08-07,00:31:04,2024-08-07,04:31:04,125,km,3.6,Ml
31 km al O de Caldera,-26.984 ,-71.124,2024-08-07,00:15:44,2024-08-07,04:15:44,41,km,4.6,Mw
107 km al E de Socaire,-23.283 ,-66.897,2024-08-06,23:01:24,2024-08-07,03:01:24,218,km,2.7,Ml
34 km al E de San Pedro de Atacama,-23.004 ,-67.876,2024-08-06,22:19:44,2024-08-07,02:19:44,135,km,2.5,Ml
