evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
23 km al N de Tocopilla,-21.886 ,-70.226,2024-04-18,19:06:15,2024-04-18,23:06:15,20,km,2.5,Ml
86 km al NO de Quillagua,-21.304 ,-70.276,2024-04-18,16:48:58,2024-04-18,20:48:58,35,km,4.5,Mw
54 km al N de Mina La Escondida.,-23.799 ,-69.182,2024-04-18,16:05:35,2024-04-18,20:05:35,112,km,2.7,Ml
53 km al SO de OllagÃ¼e,-21.640 ,-68.500,2024-04-18,12:12:12,2024-04-18,16:12:12,118,km,2.9,Ml
75 km al N de Tocopilla,-21.427 ,-70.332,2024-04-18,12:11:25,2024-04-18,16:11:25,38,km,2.7,Ml
59 km al SE de Socaire,-24.074 ,-67.646,2024-04-18,11:20:37,2024-04-18,15:20:37,252,km,3.3,Ml
47 km al SO de Mina Collahuasi,-21.112 ,-68.997,2024-04-18,07:08:55,2024-04-18,11:08:55,110,km,3.0,Ml
128 km al O de Tongoy,-29.800 ,-72.716,2024-04-18,07:02:17,2024-04-18,11:02:17,28,km,3.0,Ml
46 km al S de Sierra Gorda.,-23.306 ,-69.214,2024-04-18,03:53:48,2024-04-18,07:53:48,98,km,4.1,Ml
42 km al E de Sierra Gorda.,-22.907 ,-68.906,2024-04-18,01:40:22,2024-04-18,05:40:22,89,km,2.5,Ml
79 km al N de Taltal,-24.727 ,-70.276,2024-04-18,01:19:02,2024-04-18,05:19:02,63,km,3.3,Ml
130 km al O de BahÃ­a Mansa,-40.247 ,-75.196,2024-04-17,23:12:57,2024-04-18,03:12:57,28,km,3.4,Ml
32 km al S de Pisagua,-19.878 ,-70.266,2024-04-17,23:00:27,2024-04-18,03:00:27,56,km,3.1,Ml
