evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
34 km al SO de Huasco,-28.697 ,-71.444,2024-04-12,19:36:48,2024-04-12,23:36:48,15,km,2.7,Ml
12 km al SE de Mina La Escondida.,-24.321 ,-68.957,2024-04-12,17:28:55,2024-04-12,21:28:55,105,km,2.8,Ml
50 km al O de Tongoy,-30.223 ,-72.013,2024-04-12,17:02:57,2024-04-12,21:02:57,39,km,4.5,Mw
68 km al SE de CamiÃ±a,-19.884 ,-69.182,2024-04-12,12:52:37,2024-04-12,16:52:37,96,km,2.8,Ml
64 km al SE de CamiÃ±a,-19.835 ,-69.159,2024-04-12,12:52:35,2024-04-12,16:52:35,107,km,2.8,Ml
11 km al SE de Los Vilos,-31.979 ,-71.432,2024-04-12,09:35:51,2024-04-12,13:35:51,34,km,2.8,Ml
23 km al N de Tongoy,-30.058 ,-71.551,2024-04-12,05:51:32,2024-04-12,09:51:32,46,km,2.5,Ml
80 km al SE de Socaire,-24.032 ,-67.271,2024-04-12,05:40:39,2024-04-12,09:40:39,230,km,3.6,Ml
52 km al SO de Mina Collahuasi,-21.196 ,-68.959,2024-04-12,05:12:41,2024-04-12,09:12:41,99,km,2.7,Ml
48 km al O de Pisagua,-19.600 ,-70.669,2024-04-12,04:39:57,2024-04-12,08:39:57,40,km,2.8,Ml
35 km al SO de OllagÃ¼e,-21.465 ,-68.474,2024-04-12,02:25:47,2024-04-12,06:25:47,134,km,4.1,Ml
42 km al O de La Ligua,-32.513 ,-71.678,2024-04-11,23:25:42,2024-04-12,03:25:42,36,km,2.7,Ml
17 km al E de San Fernando,-34.559 ,-70.803,2024-04-11,20:42:06,2024-04-12,00:42:06,105,km,3.2,Ml
93 km al NE de Socaire,-23.108 ,-67.143,2024-04-11,20:27:57,2024-04-12,00:27:57,240,km,3.3,Ml
