evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
90 km al S de Mina La Escondida.,-25.074 ,-69.161,2024-04-27,19:18:48,2024-04-27,23:18:48,107,km,2.6,Ml
18 km al E de Linares,-35.800 ,-71.410,2024-04-27,19:05:20,2024-04-27,23:05:20,106,km,3.1,Ml
25 km al S de Yungay,-37.341 ,-72.068,2024-04-27,18:58:57,2024-04-27,22:58:57,79,km,3.6,Ml
9 km al NO de Lebu,-37.535 ,-73.701,2024-04-27,16:31:09,2024-04-27,20:31:09,21,km,3.5,Ml
73 km al SE de Socaire,-23.922 ,-67.272,2024-04-27,15:24:11,2024-04-27,19:24:11,227,km,2.8,Ml
56 km al S de Huasco,-28.964 ,-71.282,2024-04-27,14:55:56,2024-04-27,18:55:56,42,km,3.2,Ml
55 km al O de OllagÃ¼e,-21.375 ,-68.760,2024-04-27,14:45:26,2024-04-27,18:45:26,122,km,3.0,Ml
43 km al SO de Mina Collahuasi,-21.109 ,-68.944,2024-04-27,13:59:06,2024-04-27,17:59:06,110,km,2.6,Ml
45 km al O de ValparaÃ­so,-32.978 ,-72.088,2024-04-27,13:38:30,2024-04-27,17:38:30,32,km,3.4,Ml
73 km al S de Socaire,-24.232 ,-67.750,2024-04-27,13:08:13,2024-04-27,17:08:13,238,km,3.3,Ml
54 km al N de San Pedro de Atacama,-22.451 ,-68.348,2024-04-27,10:49:43,2024-04-27,14:49:43,132,km,4.2,Ml
24 km al SO de Huasco,-28.668 ,-71.307,2024-04-27,08:54:04,2024-04-27,12:54:04,46,km,2.5,Ml
40 km al SO de Huasco,-28.794 ,-71.380,2024-04-27,07:54:20,2024-04-27,11:54:20,43,km,2.5,Ml
20 km al E de Pica,-20.510 ,-69.136,2024-04-27,05:34:58,2024-04-27,09:34:58,92,km,2.5,Ml
106 km al E de Tierra Amarilla,-27.646 ,-69.210,2024-04-27,04:13:16,2024-04-27,08:13:16,111,km,2.5,Ml
22 km al O de Tocopilla,-22.135 ,-70.407,2024-04-27,02:09:39,2024-04-27,06:09:39,26,km,2.7,Ml
55 km al S de Mina Collahuasi,-21.304 ,-68.799,2024-04-26,23:43:53,2024-04-27,03:43:53,110,km,2.8,Ml
28 km al O de Mejillones,-22.997 ,-70.699,2024-04-26,20:40:49,2024-04-27,00:40:49,47,km,3.2,Ml
