evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
19 km al N de Calama,-22.301 ,-68.952,2024-04-21,19:06:19,2024-04-21,23:06:19,117,km,2.5,Ml
33 km al SO de Alto Hospicio,-20.463 ,-70.344,2024-04-21,17:45:21,2024-04-21,21:45:21,43,km,2.5,Ml
70 km al S de OllagÃ¼e,-21.823 ,-68.476,2024-04-21,16:40:54,2024-04-21,20:40:54,122,km,2.6,Ml
18 km al O de Mina Collahuasi,-20.852 ,-68.833,2024-04-21,15:25:55,2024-04-21,19:25:55,105,km,2.7,Ml
36 km al S de Pica,-20.801 ,-69.225,2024-04-21,15:02:15,2024-04-21,19:02:15,110,km,2.9,Ml
11 km al NO de Pisagua,-19.556 ,-70.311,2024-04-21,12:38:58,2024-04-21,16:38:58,30,km,2.8,Ml
55 km al S de OllagÃ¼e,-21.696 ,-68.422,2024-04-21,11:25:27,2024-04-21,15:25:27,135,km,3.1,Ml
72 km al E de Mina Los Pelambres,-31.694 ,-69.845,2024-04-21,10:29:25,2024-04-21,14:29:25,165,km,2.8,Ml
45 km al SO de Huasco,-28.807 ,-71.470,2024-04-21,07:12:27,2024-04-21,11:12:27,15,km,2.5,Ml
107 km al NE de El Salvador,-25.394 ,-69.108,2024-04-21,06:44:31,2024-04-21,10:44:31,119,km,3.1,Ml
50 km al O de Pisagua,-19.611 ,-70.693,2024-04-20,23:16:40,2024-04-21,03:16:40,33,km,3.3,Ml
