evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al N de San Pedro de Atacama,-22.438 ,-68.227,2024-03-28,19:48:35,2024-03-28,22:48:35,162,km,2.5,Ml
139 km al NO de ConstituciÃ³n,-34.495 ,-73.539,2024-03-28,17:28:36,2024-03-28,20:28:36,16,km,2.5,Ml
69 km al SE de Socaire,-23.988 ,-67.370,2024-03-28,17:20:23,2024-03-28,20:20:23,246,km,3.8,Ml
40 km al SO de Mina Collahuasi,-21.015 ,-68.985,2024-03-28,16:58:07,2024-03-28,19:58:07,105,km,2.5,Ml
54 km al SE de Socaire,-23.902 ,-67.489,2024-03-28,16:43:36,2024-03-28,19:43:36,281,km,3.1,Ml
38 km al O de OllagÃ¼e,-21.267 ,-68.621,2024-03-28,14:17:17,2024-03-28,17:17:17,113,km,2.7,Ml
40 km al SO de Visviri,-17.763 ,-69.821,2024-03-28,12:20:15,2024-03-28,15:20:15,158,km,3.3,Ml
32 km al NO de Santa Cruz,-34.453 ,-71.633,2024-03-28,10:02:06,2024-03-28,13:02:06,51,km,2.9,Ml
44 km al SE de CamiÃ±a,-19.585 ,-69.124,2024-03-28,09:37:54,2024-03-28,12:37:54,117,km,2.6,Ml
48 km al SE de CamiÃ±a,-19.670 ,-69.170,2024-03-28,08:26:14,2024-03-28,11:26:14,100,km,2.6,Ml
47 km al SE de CamiÃ±a,-19.665 ,-69.178,2024-03-28,08:11:37,2024-03-28,11:11:37,98,km,2.7,Ml
73 km al N de Calama,-21.845 ,-68.716,2024-03-28,07:46:42,2024-03-28,10:46:42,123,km,3.6,Ml
31 km al O de Quillagua,-21.595 ,-69.828,2024-03-28,05:41:25,2024-03-28,08:41:25,62,km,3.3,Ml
38 km al O de La Serena,-29.840 ,-71.637,2024-03-28,03:19:54,2024-03-28,06:19:54,48,km,3.5,Ml
58 km al N de Mina Collahuasi,-20.311 ,-68.750,2024-03-27,22:57:01,2024-03-28,01:57:01,113,km,3.0,Ml
