evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al N de Baquedano,-22.986 ,-69.712,2024-03-09,19:12:21,2024-03-09,22:12:21,19,km,2.6,Ml
47 km al SE de CuricÃ³,-35.336 ,-70.948,2024-03-09,17:57:44,2024-03-09,20:57:44,110,km,2.5,Ml
64 km al SO de OllagÃ¼e,-21.688 ,-68.620,2024-03-09,17:40:20,2024-03-09,20:40:20,123,km,2.6,Ml
16 km al NE de Calama,-22.394 ,-68.796,2024-03-09,16:58:55,2024-03-09,19:58:55,99,km,4.7,Mw
118 km al O de El Tabo,-33.397 ,-72.937,2024-03-09,16:23:13,2024-03-09,19:23:13,24,km,4.5,Mw
27 km al S de Calama,-22.713 ,-68.914,2024-03-09,14:18:32,2024-03-09,17:18:32,117,km,2.5,Ml
39 km al N de Pica,-20.138 ,-69.285,2024-03-09,13:43:11,2024-03-09,16:43:11,110,km,4.0,Ml
109 km al NE de San Pedro de Atacama,-22.117 ,-67.596,2024-03-09,10:29:47,2024-03-09,13:29:47,225,km,3.3,Ml
48 km al SE de Pica,-20.884 ,-69.142,2024-03-09,10:21:44,2024-03-09,13:21:44,108,km,2.6,Ml
42 km al NO de La Higuera,-29.280 ,-71.550,2024-03-09,09:59:48,2024-03-09,12:59:48,56,km,2.5,Ml
29 km al SO de Antofagasta,-23.779 ,-70.655,2024-03-09,09:56:28,2024-03-09,12:56:28,56,km,2.5,Ml
56 km al S de Putre,-18.696 ,-69.575,2024-03-09,09:34:20,2024-03-09,12:34:20,105,km,3.0,Ml
101 km al SE de Socaire,-24.319 ,-67.300,2024-03-09,08:47:02,2024-03-09,11:47:02,201,km,3.2,Ml
57 km al SE de Sierra Gorda.,-23.323 ,-69.008,2024-03-09,08:30:05,2024-03-09,11:30:05,98,km,2.9,Ml
26 km al SO de Huasco,-28.678 ,-71.323,2024-03-09,07:21:44,2024-03-09,10:21:44,33,km,2.9,Ml
48 km al N de Mina La Escondida.,-23.842 ,-69.080,2024-03-09,06:22:29,2024-03-09,09:22:29,102,km,4.3,Ml
53 km al SO de OllagÃ¼e,-21.652 ,-68.472,2024-03-09,05:57:19,2024-03-09,08:57:19,129,km,4.0,Ml
48 km al SO de Huasco,-28.811 ,-71.512,2024-03-09,05:22:06,2024-03-09,08:22:06,20,km,2.7,Ml
52 km al O de Mina La Escondida.,-24.252 ,-69.567,2024-03-09,04:40:16,2024-03-09,07:40:16,78,km,2.5,Ml
32 km al N de Vallenar,-28.299 ,-70.840,2024-03-09,04:26:17,2024-03-09,07:26:17,59,km,2.9,Ml
44 km al O de Punitaqui,-30.717 ,-71.697,2024-03-09,03:52:45,2024-03-09,06:52:45,23,km,3.4,Ml
13 km al NE de Tongoy,-30.169 ,-71.410,2024-03-09,02:05:00,2024-03-09,05:05:00,54,km,2.7,Ml
84 km al S de Ilo,-18.396 ,-71.394,2024-03-09,01:28:15,2024-03-09,04:28:15,35,km,3.3,Ml
52 km al E de Sierra Gorda.,-22.929 ,-68.812,2024-03-09,01:14:07,2024-03-09,04:14:07,102,km,2.6,Ml
35 km al O de Iquique,-20.196 ,-70.488,2024-03-09,00:13:34,2024-03-09,03:13:34,32,km,2.8,Ml
36 km al S de Pica,-20.811 ,-69.334,2024-03-08,23:36:48,2024-03-09,02:36:48,80,km,2.8,Ml
23 km al S de Entre Lagos,-40.891 ,-72.597,2024-03-08,23:06:58,2024-03-09,02:06:58,109,km,3.6,Ml
46 km al SO de Mina Collahuasi,-21.154 ,-68.922,2024-03-08,22:34:43,2024-03-09,01:34:43,111,km,2.6,Ml
33 km al S de Mina Collahuasi,-21.120 ,-68.598,2024-03-08,22:18:08,2024-03-09,01:18:08,127,km,3.3,Ml
35 km al O de La Serena,-29.916 ,-71.611,2024-03-08,21:27:25,2024-03-09,00:27:25,40,km,3.3,Ml
