evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
14 km al N de CamiÃ±a,-19.193 ,-69.391,2024-03-04,19:01:32,2024-03-04,22:01:32,102,km,4.8,Mw
16 km al N de Socaire,-23.447 ,-67.895,2024-03-04,18:33:01,2024-03-04,21:33:01,160,km,2.9,Ml
23 km al SE de Calama,-22.654 ,-68.829,2024-03-04,17:11:57,2024-03-04,20:11:57,108,km,3.3,Ml
57 km al N de CamiÃ±a,-18.804 ,-69.483,2024-03-04,15:05:15,2024-03-04,18:05:15,107,km,3.5,Ml
47 km al NO de Caldera,-26.756 ,-71.143,2024-03-04,14:45:29,2024-03-04,17:45:29,55,km,3.9,Ml
37 km al N de CamiÃ±a,-18.985 ,-69.456,2024-03-04,14:22:32,2024-03-04,17:22:32,89,km,3.2,Ml
27 km al NO de Mina Collahuasi,-20.705 ,-68.879,2024-03-04,10:13:11,2024-03-04,13:13:11,107,km,3.1,Ml
49 km al SO de Huasco,-28.866 ,-71.434,2024-03-04,10:00:52,2024-03-04,13:00:52,34,km,2.5,Ml
32 km al S de Mina Collahuasi,-21.112 ,-68.690,2024-03-04,08:45:06,2024-03-04,11:45:06,107,km,3.2,Ml
39 km al SO de Mina Collahuasi,-21.087 ,-68.914,2024-03-04,08:02:08,2024-03-04,11:02:08,108,km,4.0,Ml
16 km al S de Los Vilos,-32.052 ,-71.477,2024-03-04,07:54:17,2024-03-04,10:54:17,41,km,2.7,Ml
67 km al SE de Socaire,-24.142 ,-67.633,2024-03-04,07:01:50,2024-03-04,10:01:50,234,km,3.1,Ml
27 km al NO de Tongoy,-30.032 ,-71.607,2024-03-04,06:13:07,2024-03-04,09:13:07,40,km,4.5,Mw
53 km al O de Cobquecura,-36.129 ,-73.388,2024-03-04,04:16:13,2024-03-04,07:16:13,34,km,3.4,Ml
19 km al N de La Higuera,-29.340 ,-71.169,2024-03-04,04:03:51,2024-03-04,07:03:51,54,km,2.6,Ml
23 km al N de Tocopilla,-21.885 ,-70.192,2024-03-04,02:42:48,2024-03-04,05:42:48,66,km,2.7,Ml
56 km al SO de Mina La Escondida.,-24.513 ,-69.538,2024-03-04,00:14:48,2024-03-04,03:14:48,72,km,2.9,Ml
39 km al SO de Mina Collahuasi,-21.137 ,-68.828,2024-03-04,00:01:13,2024-03-04,03:01:13,114,km,2.6,Ml
37 km al O de OllagÃ¼e,-21.198 ,-68.608,2024-03-03,23:10:53,2024-03-04,02:10:53,113,km,2.7,Ml
196 km al O de Tortel,-47.793 ,-76.165,2024-03-03,21:33:35,2024-03-04,00:33:35,18,km,3.6,Ml
