evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
131 km al NE de Socaire,-22.958 ,-66.802,2024-03-12,20:34:18,2024-03-12,23:34:18,254,km,3.2,Ml
55 km al SO de Arica,-18.734 ,-70.769,2024-03-12,19:15:58,2024-03-12,22:15:58,15,km,2.6,Ml
33 km al S de Mina Collahuasi,-21.124 ,-68.682,2024-03-12,17:33:33,2024-03-12,20:33:33,113,km,2.7,Ml
46 km al S de Socaire,-23.985 ,-67.759,2024-03-12,17:19:20,2024-03-12,20:19:20,256,km,3.4,Ml
16 km al SE de Tongoy,-30.382 ,-71.415,2024-03-12,13:19:51,2024-03-12,16:19:51,32,km,2.5,Ml
51 km al NE de Mina Los Pelambres,-31.464 ,-70.248,2024-03-12,08:44:21,2024-03-12,11:44:21,130,km,2.6,Ml
3 km al NO de Monte Patria,-30.683 ,-70.982,2024-03-12,06:04:55,2024-03-12,09:04:55,81,km,3.1,Ml
38 km al NE de Pica,-20.195 ,-69.147,2024-03-12,04:29:52,2024-03-12,07:29:52,92,km,3.0,Ml
8 km al S de Mina Los Pelambres,-31.894 ,-70.572,2024-03-12,02:35:59,2024-03-12,05:35:59,91,km,2.5,Ml
75 km al O de Navidad,-33.827 ,-72.627,2024-03-12,00:42:32,2024-03-12,03:42:32,36,km,5.1,Mw
21 km al E de Huasco,-28.493 ,-71.009,2024-03-11,22:30:00,2024-03-12,01:30:00,50,km,3.6,Ml
21 km al NO de La Ligua,-32.358 ,-71.425,2024-03-11,22:26:25,2024-03-12,01:26:25,52,km,2.7,Ml
8 km al NE de Putre,-18.128 ,-69.523,2024-03-11,21:58:30,2024-03-12,00:58:30,102,km,3.0,Ml
