evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
44 km al NO de Quillagua,-21.317 ,-69.741,2024-03-01,19:53:42,2024-03-01,22:53:42,48,km,2.7,Ml
37 km al N de ValparaÃ­so,-32.723 ,-71.720,2024-03-01,19:03:27,2024-03-01,22:03:27,38,km,2.6,Ml
75 km al S de Socaire,-24.259 ,-67.937,2024-03-01,17:30:37,2024-03-01,20:30:37,240,km,3.6,Ml
50 km al SO de Mina Collahuasi,-21.087 ,-69.056,2024-03-01,16:47:44,2024-03-01,19:47:44,110,km,2.9,Ml
21 km al O de Huasco,-28.470 ,-71.433,2024-03-01,16:39:37,2024-03-01,19:39:37,32,km,3.3,Ml
44 km al S de Baquedano,-23.726 ,-69.779,2024-03-01,16:09:40,2024-03-01,19:09:40,73,km,2.6,Ml
45 km al SE de Socaire,-23.958 ,-67.698,2024-03-01,13:35:22,2024-03-01,16:35:22,243,km,2.9,Ml
57 km al E de Socaire,-23.800 ,-67.375,2024-03-01,12:41:03,2024-03-01,15:41:03,259,km,3.6,Ml
33 km al S de Huasco,-28.755 ,-71.288,2024-03-01,05:27:13,2024-03-01,08:27:13,26,km,2.9,Ml
49 km al SO de Huasco,-28.822 ,-71.520,2024-03-01,05:22:21,2024-03-01,08:22:21,54,km,3.7,Ml
16 km al SE de Los Vilos,-31.991 ,-71.376,2024-03-01,04:12:58,2024-03-01,07:12:58,20,km,2.9,Ml
24 km al SO de Tongoy,-30.436 ,-71.635,2024-03-01,02:46:06,2024-03-01,05:46:06,39,km,2.7,Ml
24 km al SO de Tongoy,-30.437 ,-71.627,2024-03-01,02:37:35,2024-03-01,05:37:35,41,km,4.2,Ml
52 km al O de Los Vilos,-31.766 ,-72.034,2024-03-01,01:00:13,2024-03-01,04:00:13,41,km,2.9,Ml
28 km al NO de OllagÃ¼e,-21.060 ,-68.456,2024-03-01,00:24:43,2024-03-01,03:24:43,142,km,3.7,Ml
34 km al E de Navidad,-33.930 ,-71.465,2024-02-29,23:28:44,2024-03-01,02:28:44,51,km,3.0,Ml
37 km al E de Pica,-20.583 ,-68.992,2024-02-29,23:28:14,2024-03-01,02:28:14,103,km,2.7,Ml
30 km al E de Los Andes.,-32.899 ,-70.287,2024-02-29,23:10:01,2024-03-01,02:10:01,111,km,2.6,Ml
71 km al S de Mina La Escondida.,-24.898 ,-69.164,2024-02-29,22:20:43,2024-03-01,01:20:43,118,km,3.3,Ml
