evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
53 km al SE de Sierra Gorda.,-23.207 ,-68.921,2024-03-19,16:39:43,2024-03-19,19:39:43,128,km,2.6,Ml
57 km al S de Pozo Almonte,-20.769 ,-69.848,2024-03-19,15:18:37,2024-03-19,18:18:37,56,km,2.9,Ml
19 km al NO de Punitaqui,-30.699 ,-71.390,2024-03-19,14:24:31,2024-03-19,17:24:31,38,km,2.7,Ml
31 km al O de San Pedro de Atacama,-22.814 ,-68.484,2024-03-19,13:34:02,2024-03-19,16:34:02,110,km,2.9,Ml
67 km al N de Taltal,-24.823 ,-70.319,2024-03-19,13:03:19,2024-03-19,16:03:19,42,km,3.7,Ml
46 km al E de Socaire,-23.551 ,-67.443,2024-03-19,12:40:58,2024-03-19,15:40:58,261,km,3.8,Ml
7 km al E de Calama,-22.485 ,-68.863,2024-03-19,07:32:16,2024-03-19,10:32:16,106,km,2.8,Ml
66 km al O de OllagÃ¼e,-21.419 ,-68.857,2024-03-19,07:29:20,2024-03-19,10:29:20,102,km,3.0,Ml
82 km al O de Pisagua,-19.688 ,-70.987,2024-03-19,06:16:17,2024-03-19,09:16:17,32,km,2.5,Ml
22 km al SO de Mina Collahuasi,-21.008 ,-68.740,2024-03-19,05:29:33,2024-03-19,08:29:33,105,km,3.0,Ml
23 km al SO de Sierra Gorda.,-23.036 ,-69.489,2024-03-19,05:21:57,2024-03-19,08:21:57,88,km,2.7,Ml
28 km al SO de Los Vilos,-32.125 ,-71.661,2024-03-19,03:15:17,2024-03-19,06:15:17,25,km,3.0,Ml
57 km al NO de ConstituciÃ³n,-34.877 ,-72.701,2024-03-19,00:11:01,2024-03-19,03:11:01,24,km,2.8,Ml
8 km al NO de Mina Los Pelambres,-31.790 ,-70.666,2024-03-18,22:01:44,2024-03-19,01:01:44,123,km,3.7,Ml
31 km al NE de Baquedano,-23.197 ,-69.573,2024-03-18,21:52:37,2024-03-19,00:52:37,97,km,2.7,Ml
54 km al E de Tierra Amarilla,-27.379 ,-69.734,2024-03-18,21:01:07,2024-03-19,00:01:07,111,km,4.1,Ml
